name,brand,gender,category,size,price,composition,color,url,img_url,article_no,blob_url
Viskosblus med knappar,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Vit/Prickig,https://www2.hm.com/sv_se/productpage.0794238001.html,"https://lp2.hm.com/hmgoepprod?set=source[/09/24/092455041290a90ccdaad4df09c1fea37b95300c.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0794238001,https://storage.googleapis.com/urbankiddo/H%26M/0794238001
Viskosblus med knappar,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Gul,https://www2.hm.com/sv_se/productpage.0794238002.html,"https://lp2.hm.com/hmgoepprod?set=source[/b1/da/b1da5f0e930b71cd723e35c6265dd4c164e66d23.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0794238002,https://storage.googleapis.com/urbankiddo/H%26M/0794238002
Mönstrad omlottblus,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Svart/Blommig,https://www2.hm.com/sv_se/productpage.0766259001.html,"https://lp2.hm.com/hmgoepprod?set=source[/96/7e/967ec0bed5a762056c7ce1cc947a3afc9d2f9484.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0766259001,https://storage.googleapis.com/urbankiddo/H%26M/0766259001
Mönstrad omlottblus,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Svart/Hundtandsmönstrad,https://www2.hm.com/sv_se/productpage.0766259004.html,"https://lp2.hm.com/hmgoepprod?set=source[/fd/64/fd64ed07d3722ae346c4ef17519528540e03404c.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0766259004,https://storage.googleapis.com/urbankiddo/H%26M/0766259004
Viskosblus med knappar,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Vit/Prickig,https://www2.hm.com/sv_se/productpage.0794238001.html,"https://lp2.hm.com/hmgoepprod?set=source[/09/24/092455041290a90ccdaad4df09c1fea37b95300c.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0794238001,https://storage.googleapis.com/urbankiddo/H%26M/0794238001
Viskosblus med knappar,H&M,girl,blus,134-170,"129,00 kr.",Viskos 100%,Gul,https://www2.hm.com/sv_se/productpage.0794238002.html,"https://lp2.hm.com/hmgoepprod?set=source[/b1/da/b1da5f0e930b71cd723e35c6265dd4c164e66d23.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main]+",0794238002,https://storage.googleapis.com/urbankiddo/H%26M/0794238002
Cold shoulder-blus,H&M,girl,blus,134-170,"69,90 kr.",Viskos 100%,Vit,https://www2.hm.com/sv_se/productpage.0641008004.html,"https://lp2.hm.com/hmgoepprod?set=source[/c6/11/c611cb4f65031bab7d9ad4ddc3536c78f5d7dfaa.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0641008004,https://storage.googleapis.com/urbankiddo/H%26M/0641008004
Cold shoulder-blus,H&M,girl,blus,134-170,"59,90 kr.",Viskos 100%,Ljusblå,https://www2.hm.com/sv_se/productpage.0641008005.html,"https://lp2.hm.com/hmgoepprod?set=source[/c4/c0/c4c020f8fc474d99791e13d0ed799d8b3ffee4f6.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0641008005,https://storage.googleapis.com/urbankiddo/H%26M/0641008005
Cold shoulder-blus,H&M,girl,blus,134-170,"64,00 kr.",Viskos 100%,Mörkblå/Blommig,https://www2.hm.com/sv_se/productpage.0641008007.html,"https://lp2.hm.com/hmgoepprod?set=source[/24/6b/246b89d71f3e5b343afe5cbd39cb7f7b08b3a85e.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0641008007,https://storage.googleapis.com/urbankiddo/H%26M/0641008007
Cold shoulder-blus,H&M,girl,blus,134-170,"39,90 kr.",Viskos 100%,Ljusrosa/Prickig,https://www2.hm.com/sv_se/productpage.0641008012.html,"https://lp2.hm.com/hmgoepprod?set=source[/07/08/0708415a43e625f961db0a27db10f5c9918b05f0.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0641008012,https://storage.googleapis.com/urbankiddo/H%26M/0641008012
Cold shoulder-blus,H&M,girl,blus,134-170,"39,90 kr.",Viskos 100%,Mörkblå/Rutig,https://www2.hm.com/sv_se/productpage.0641008013.html,"https://lp2.hm.com/hmgoepprod?set=source[/fa/2b/fa2b04fc601b682b37e6b4834c53a83350f53e8b.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0641008013,https://storage.googleapis.com/urbankiddo/H%26M/0641008013
Cold shoulder-blus,H&M,girl,blus,134-170,"99,00 kr.",Viskos 100%,Svart,https://www2.hm.com/sv_se/productpage.0641008016.html,"https://lp2.hm.com/hmgoepprod?set=source[/5d/19/5d1909b83b2e18ea73f83e99d38252bed3ac7748.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0641008016,https://storage.googleapis.com/urbankiddo/H%26M/0641008016
Cold shoulder-blus,H&M,girl,blus,134-170,"39,90 kr.",Viskos 100%,Röd,https://www2.hm.com/sv_se/productpage.0641008017.html,"https://lp2.hm.com/hmgoepprod?set=source[/0d/70/0d70d362fba3d0c314de3c41b22372dc9bc16727.jpg],origin[dam],category[kids_girl14y_shirtsblouses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/main]+",0641008017,https://storage.googleapis.com/urbankiddo/H%26M/0641008017
