name,brand,gender,category,color,size,price,url,img_url,article_no,blob_url
"Shorts ""AL""",lager157,unisex,shorts,Navy,130,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=5,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,150,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=5,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,110,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=5,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,160,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=5,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,140,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=5,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,120,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=5,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,90,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=82,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,100,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=82,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,130,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=82,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,150,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=82,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,110,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=82,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,160,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=82,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
"Shorts ""AL""",lager157,unisex,shorts,Navy,140,30.0,https://www.lager157.com/sv-se/article/shorts-al?attr1_id=82,https://www.lager157.com/media/SHORTS-AL-STAR_13635_BLACK_FRONT.jpg,13635
