name,brand,gender,category,size,price,color,url,img_url,article_no,blob_url
Solhatt,NEWBIE BABY,boy,Accessoarer,40/42 ,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/649350,https://www.kappahl.com/ProductImages/649350/649350_L.jpg?preset=ProductImageMagnified,649350,https://storage.googleapis.com/urbankiddo/kappah/649350
Solhatt,NEWBIE BABY,boy,Accessoarer,44/46 ,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/649350,https://www.kappahl.com/ProductImages/649350/649350_L.jpg?preset=ProductImageMagnified,649350,https://storage.googleapis.com/urbankiddo/kappah/649350
Solhatt,NEWBIE BABY,boy,Accessoarer,48/50 ,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/649350,https://www.kappahl.com/ProductImages/649350/649350_L.jpg?preset=ProductImageMagnified,649350,https://storage.googleapis.com/urbankiddo/kappah/649350
Skor,NEWBIE BABY,boy,Accessoarer,13/14  - Ej i lager,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/646539,https://www.kappahl.com/ProductImages/646539/646539_F.jpg?preset=ProductImageMagnified,646539,https://storage.googleapis.com/urbankiddo/kappah/646539
Skor,NEWBIE BABY,boy,Accessoarer,15/16  - Ej i lager,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/646539,https://www.kappahl.com/ProductImages/646539/646539_F.jpg?preset=ProductImageMagnified,646539,https://storage.googleapis.com/urbankiddo/kappah/646539
Skor,NEWBIE BABY,boy,Accessoarer,17/18  - Ej i lager,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/646539,https://www.kappahl.com/ProductImages/646539/646539_F.jpg?preset=ProductImageMagnified,646539,https://storage.googleapis.com/urbankiddo/kappah/646539
Skor,NEWBIE BABY,boy,Accessoarer,19/20 ,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/646539,https://www.kappahl.com/ProductImages/646539/646539_F.jpg?preset=ProductImageMagnified,646539,https://storage.googleapis.com/urbankiddo/kappah/646539
Solhatt,NEWBIE BABY,boy,Accessoarer,44/46 ,"64,50:- 129:- -50%",Orange,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/611509,https://www.kappahl.com/ProductImages/611509/611509_L.jpg?preset=ProductImageMagnified,611509,https://storage.googleapis.com/urbankiddo/kappah/611509
Solhatt,NEWBIE BABY,boy,Accessoarer,48/50 ,"64,50:- 129:- -50%",Orange,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/611509,https://www.kappahl.com/ProductImages/611509/611509_L.jpg?preset=ProductImageMagnified,611509,https://storage.googleapis.com/urbankiddo/kappah/611509
Solhatt,NEWBIE BABY,boy,Accessoarer,52/54 ,"64,50:- 129:- -50%",Orange,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/611509,https://www.kappahl.com/ProductImages/611509/611509_L.jpg?preset=ProductImageMagnified,611509,https://storage.googleapis.com/urbankiddo/kappah/611509
Solglasögon,DESIGN BY KAPPAHL,boy,Accessoarer,ONE SIZE ,"41,93:- 59,90:- -30%",Svart,https://www.kappahl.com/sv-SE/barn/accessoarer/solglasogon/solglasogon/646224,https://www.kappahl.com/ProductImages/646224/646224_L.jpg?preset=ProductImageMagnified,646224,https://storage.googleapis.com/urbankiddo/kappah/646224
Skor,NEWBIE BABY,boy,Accessoarer,13/14  - Ej i lager,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/coming-soon/44-86/accessoarer/tossor--skor/skor/588061,https://www.kappahl.com/ProductImages/588061/588061_F.jpg?preset=ProductImageMagnified,588061,https://storage.googleapis.com/urbankiddo/kappah/588061
Skor,NEWBIE BABY,boy,Accessoarer,15/16  - Ej i lager,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/coming-soon/44-86/accessoarer/tossor--skor/skor/588061,https://www.kappahl.com/ProductImages/588061/588061_F.jpg?preset=ProductImageMagnified,588061,https://storage.googleapis.com/urbankiddo/kappah/588061
Skor,NEWBIE BABY,boy,Accessoarer,17/18  - Ej i lager,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/coming-soon/44-86/accessoarer/tossor--skor/skor/588061,https://www.kappahl.com/ProductImages/588061/588061_F.jpg?preset=ProductImageMagnified,588061,https://storage.googleapis.com/urbankiddo/kappah/588061
Skor,NEWBIE BABY,boy,Accessoarer,19/20 ,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/coming-soon/44-86/accessoarer/tossor--skor/skor/588061,https://www.kappahl.com/ProductImages/588061/588061_F.jpg?preset=ProductImageMagnified,588061,https://storage.googleapis.com/urbankiddo/kappah/588061
Solglasögon,DESIGN BY KAPPAHL,boy,Accessoarer,ONE SIZE ,"29,95:- 59,90:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/solglasogon/solglasogon/646208,https://www.kappahl.com/ProductImages/646208/646208_L.jpg?preset=ProductImageMagnified,646208,https://storage.googleapis.com/urbankiddo/kappah/646208
Solhatt,NEWBIE BABY,boy,Accessoarer,40/42 ,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/588012,https://www.kappahl.com/ProductImages/588012/588012_L.jpg?preset=ProductImageMagnified,588012,https://storage.googleapis.com/urbankiddo/kappah/588012
Solhatt,NEWBIE BABY,boy,Accessoarer,44/46  - Ej i lager,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/588012,https://www.kappahl.com/ProductImages/588012/588012_L.jpg?preset=ProductImageMagnified,588012,https://storage.googleapis.com/urbankiddo/kappah/588012
Solhatt,DESIGN BY KAPPAHL,boy,Accessoarer,40/42 ,"55,93:- 79,90:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/614578,https://www.kappahl.com/ProductImages/614578/614578_L.jpg?preset=ProductImageMagnified,614578,https://storage.googleapis.com/urbankiddo/kappah/614578
Solhatt,DESIGN BY KAPPAHL,boy,Accessoarer,44/46 ,"55,93:- 79,90:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/614578,https://www.kappahl.com/ProductImages/614578/614578_L.jpg?preset=ProductImageMagnified,614578,https://storage.googleapis.com/urbankiddo/kappah/614578
Solhatt,DESIGN BY KAPPAHL,boy,Accessoarer,48/50  - Ej i lager,"55,93:- 79,90:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/solhatt/614578,https://www.kappahl.com/ProductImages/614578/614578_L.jpg?preset=ProductImageMagnified,614578,https://storage.googleapis.com/urbankiddo/kappah/614578
Sandaler,DESIGN BY KAPPAHL,boy,Accessoarer,13/14 ,"74,50:- 149:- -50%",Silver,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/sandaler/616987,https://www.kappahl.com/ProductImages/616987/616987_L.jpg?preset=ProductImageMagnified,616987,https://storage.googleapis.com/urbankiddo/kappah/616987
Sandaler,DESIGN BY KAPPAHL,boy,Accessoarer,15/16 ,"74,50:- 149:- -50%",Silver,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/sandaler/616987,https://www.kappahl.com/ProductImages/616987/616987_L.jpg?preset=ProductImageMagnified,616987,https://storage.googleapis.com/urbankiddo/kappah/616987
Sandaler,DESIGN BY KAPPAHL,boy,Accessoarer,17/18 ,"74,50:- 149:- -50%",Silver,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/sandaler/616987,https://www.kappahl.com/ProductImages/616987/616987_L.jpg?preset=ProductImageMagnified,616987,https://storage.googleapis.com/urbankiddo/kappah/616987
Sandaler,DESIGN BY KAPPAHL,boy,Accessoarer,19/20 ,"74,50:- 149:- -50%",Silver,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/sandaler/616987,https://www.kappahl.com/ProductImages/616987/616987_L.jpg?preset=ProductImageMagnified,616987,https://storage.googleapis.com/urbankiddo/kappah/616987
Mössa,NEWBIE BABY,boy,Accessoarer,00/03 M ,"55,93:- 79,90:- -30%",Orange,https://www.kappahl.com/sv-SE/barn/accessoarer/mossa/614834,https://www.kappahl.com/ProductImages/614834/614834_L.jpg?preset=ProductImageMagnified,614834,https://storage.googleapis.com/urbankiddo/kappah/614834
Mössa,NEWBIE BABY,boy,Accessoarer,04/06 M  - Ej i lager,"55,93:- 79,90:- -30%",Orange,https://www.kappahl.com/sv-SE/barn/accessoarer/mossa/614834,https://www.kappahl.com/ProductImages/614834/614834_L.jpg?preset=ProductImageMagnified,614834,https://storage.googleapis.com/urbankiddo/kappah/614834
Hårband med rosett 2-pack,DESIGN BY KAPPAHL,boy,Accessoarer,ONE SIZE ,"44,95:- 89,90:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband-med-rosett-2-pack/649129,https://www.kappahl.com/ProductImages/649129/649129_L.jpg?preset=ProductImageMagnified,649129,https://storage.googleapis.com/urbankiddo/kappah/649129
Keps,NEWBIE BABY,boy,Accessoarer,44/46 ,"69,30:- 99:- -30%",Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/keps/611442,https://www.kappahl.com/ProductImages/611442/611442_L.jpg?preset=ProductImageMagnified,611442,https://storage.googleapis.com/urbankiddo/kappah/611442
Keps,NEWBIE BABY,boy,Accessoarer,48/50 ,"69,30:- 99:- -30%",Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/keps/611442,https://www.kappahl.com/ProductImages/611442/611442_L.jpg?preset=ProductImageMagnified,611442,https://storage.googleapis.com/urbankiddo/kappah/611442
Keps,NEWBIE BABY,boy,Accessoarer,52/54 ,"69,30:- 99:- -30%",Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/solhattar/keps/611442,https://www.kappahl.com/ProductImages/611442/611442_L.jpg?preset=ProductImageMagnified,611442,https://storage.googleapis.com/urbankiddo/kappah/611442
Tossor,NEWBIE BABY,boy,Accessoarer,13/14  - Ej i lager,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/tossor/598516,https://www.kappahl.com/ProductImages/598516/598516_F.jpg?preset=ProductImageMagnified,598516,https://storage.googleapis.com/urbankiddo/kappah/598516
Tossor,NEWBIE BABY,boy,Accessoarer,15/16  - Ej i lager,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/tossor/598516,https://www.kappahl.com/ProductImages/598516/598516_F.jpg?preset=ProductImageMagnified,598516,https://storage.googleapis.com/urbankiddo/kappah/598516
Tossor,NEWBIE BABY,boy,Accessoarer,17/18 ,"69,30:- 99:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/skor/tossor/598516,https://www.kappahl.com/ProductImages/598516/598516_F.jpg?preset=ProductImageMagnified,598516,https://storage.googleapis.com/urbankiddo/kappah/598516
Vantar,NEWBIE BABY,boy,Accessoarer,Finns i butik,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/mossor-vantar/vantar/vantar/465385,https://www.kappahl.com/ProductImages/465385/465385_L_1.jpg?preset=ProductImageMagnified,465385,https://storage.googleapis.com/urbankiddo/kappah/465385
Vantar,NEWBIE BABY,boy,Accessoarer,01/02 Y ,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/mossor-vantar/vantar/vantar/465385,https://www.kappahl.com/ProductImages/465385/465385_L_1.jpg?preset=ProductImageMagnified,465385,https://storage.googleapis.com/urbankiddo/kappah/465385
Vantar,NEWBIE BABY,boy,Accessoarer,02/04 Y  - Ej i lager,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/mossor-vantar/vantar/vantar/465385,https://www.kappahl.com/ProductImages/465385/465385_L_1.jpg?preset=ProductImageMagnified,465385,https://storage.googleapis.com/urbankiddo/kappah/465385
Vantar,NEWBIE BABY,boy,Accessoarer,04/06 Y  - Ej i lager,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/mossor-vantar/vantar/vantar/465385,https://www.kappahl.com/ProductImages/465385/465385_L_1.jpg?preset=ProductImageMagnified,465385,https://storage.googleapis.com/urbankiddo/kappah/465385
Hårband,NEWBIE BABY,boy,Accessoarer,Finns i butik,"59,90:-",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband/540898,https://www.kappahl.com/ProductImages/540898/540898_L.jpg?preset=ProductImageMagnified,540898,https://storage.googleapis.com/urbankiddo/kappah/540898
Hårband,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,"59,90:-",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband/540898,https://www.kappahl.com/ProductImages/540898/540898_L.jpg?preset=ProductImageMagnified,540898,https://storage.googleapis.com/urbankiddo/kappah/540898
Dregglis,NEWBIE BABY,boy,Accessoarer,Finns i butik,99:-,Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/645671,https://www.kappahl.com/ProductImages/645671/645671_L.jpg?preset=ProductImageMagnified,645671,https://storage.googleapis.com/urbankiddo/kappah/645671
Dregglis,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,99:-,Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/645671,https://www.kappahl.com/ProductImages/645671/645671_L.jpg?preset=ProductImageMagnified,645671,https://storage.googleapis.com/urbankiddo/kappah/645671
Hårband,NEWBIE BABY,boy,Accessoarer,Finns i butik,"59,90:-",Lila,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband/588681,https://www.kappahl.com/ProductImages/588681/588681_L.jpg?preset=ProductImageMagnified,588681,https://storage.googleapis.com/urbankiddo/kappah/588681
Hårband,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,"59,90:-",Lila,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband/588681,https://www.kappahl.com/ProductImages/588681/588681_L.jpg?preset=ProductImageMagnified,588681,https://storage.googleapis.com/urbankiddo/kappah/588681
Haklapp,NEWBIE BABY,boy,Accessoarer,Finns i butik,"59,90:-",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/haklapp/646562,https://www.kappahl.com/ProductImages/646562/646562_L.jpg?preset=ProductImageMagnified,646562,https://storage.googleapis.com/urbankiddo/kappah/646562
Haklapp,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,"59,90:-",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/haklapp/646562,https://www.kappahl.com/ProductImages/646562/646562_L.jpg?preset=ProductImageMagnified,646562,https://storage.googleapis.com/urbankiddo/kappah/646562
Keps,NEWBIE BABY,boy,Accessoarer,Finns i butik,99:-,Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/ovrigt/keps/608075,https://www.kappahl.com/ProductImages/608075/608075_L.jpg?preset=ProductImageMagnified,608075,https://storage.googleapis.com/urbankiddo/kappah/608075
Keps,NEWBIE BABY,boy,Accessoarer,44/46  - Ej i lager,99:-,Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/ovrigt/keps/608075,https://www.kappahl.com/ProductImages/608075/608075_L.jpg?preset=ProductImageMagnified,608075,https://storage.googleapis.com/urbankiddo/kappah/608075
Keps,NEWBIE BABY,boy,Accessoarer,48/50  - Ej i lager,99:-,Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/ovrigt/keps/608075,https://www.kappahl.com/ProductImages/608075/608075_L.jpg?preset=ProductImageMagnified,608075,https://storage.googleapis.com/urbankiddo/kappah/608075
Keps,NEWBIE BABY,boy,Accessoarer,52/54  - Ej i lager,99:-,Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/ovrigt/keps/608075,https://www.kappahl.com/ProductImages/608075/608075_L.jpg?preset=ProductImageMagnified,608075,https://storage.googleapis.com/urbankiddo/kappah/608075
Babyfilt,NEWBIE BABY,boy,Accessoarer,Finns i butik,199:-,Offwhite,https://www.kappahl.com/sv-SE/barn/newbie-filtar/babyfilt/551119,https://www.kappahl.com/ProductImages/551119/551119_F.jpg?preset=ProductImageMagnified,551119,https://storage.googleapis.com/urbankiddo/kappah/551119
Babyfilt,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,199:-,Offwhite,https://www.kappahl.com/sv-SE/barn/newbie-filtar/babyfilt/551119,https://www.kappahl.com/ProductImages/551119/551119_F.jpg?preset=ProductImageMagnified,551119,https://storage.googleapis.com/urbankiddo/kappah/551119
Baby solglasögon,DESIGN BY KAPPAHL,boy,Accessoarer,Finns i butik,"49,90:-",Svart,https://www.kappahl.com/sv-SE/barn/nyheter/baby-solglasogon/279893,https://www.kappahl.com/ProductImages/279893/279893_F.jpg?preset=ProductImageMagnified,279893,https://storage.googleapis.com/urbankiddo/kappah/279893
Baby solglasögon,DESIGN BY KAPPAHL,boy,Accessoarer,ONE SIZE  - Ej i lager,"49,90:-",Svart,https://www.kappahl.com/sv-SE/barn/nyheter/baby-solglasogon/279893,https://www.kappahl.com/ProductImages/279893/279893_F.jpg?preset=ProductImageMagnified,279893,https://storage.googleapis.com/urbankiddo/kappah/279893
Dregglis 2-pack,NEWBIE BABY,boy,Accessoarer,Finns i butik,"62,93:- 89,90:- -30%",Orange,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis-2-pack/643205,https://www.kappahl.com/ProductImages/643205/643205_L.jpg?preset=ProductImageMagnified,643205,https://storage.googleapis.com/urbankiddo/kappah/643205
Dregglis 2-pack,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,"62,93:- 89,90:- -30%",Orange,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis-2-pack/643205,https://www.kappahl.com/ProductImages/643205/643205_L.jpg?preset=ProductImageMagnified,643205,https://storage.googleapis.com/urbankiddo/kappah/643205
Hårband,DESIGN BY KAPPAHL,boy,Accessoarer,Finns i butik,"24,95:- 49,90:- -50%",Rosa,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband/642736,https://www.kappahl.com/ProductImages/642736/642736_L.jpg?preset=ProductImageMagnified,642736,https://storage.googleapis.com/urbankiddo/kappah/642736
Hårband,DESIGN BY KAPPAHL,boy,Accessoarer,ONE SIZE  - Ej i lager,"24,95:- 49,90:- -50%",Rosa,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband/642736,https://www.kappahl.com/ProductImages/642736/642736_L.jpg?preset=ProductImageMagnified,642736,https://storage.googleapis.com/urbankiddo/kappah/642736
Stråhatt,DESIGN BY KAPPAHL,boy,Accessoarer,Finns i butik,"90,30:- 129:- -30%",Beige,https://www.kappahl.com/sv-SE/barn/accessoarer/kepsar-hattar/strahatt/611764,https://www.kappahl.com/ProductImages/611764/611764_F.jpg?preset=ProductImageMagnified,611764,https://storage.googleapis.com/urbankiddo/kappah/611764
Stråhatt,DESIGN BY KAPPAHL,boy,Accessoarer,40/42  - Ej i lager,"90,30:- 129:- -30%",Beige,https://www.kappahl.com/sv-SE/barn/accessoarer/kepsar-hattar/strahatt/611764,https://www.kappahl.com/ProductImages/611764/611764_F.jpg?preset=ProductImageMagnified,611764,https://storage.googleapis.com/urbankiddo/kappah/611764
Stråhatt,DESIGN BY KAPPAHL,boy,Accessoarer,44/46  - Ej i lager,"90,30:- 129:- -30%",Beige,https://www.kappahl.com/sv-SE/barn/accessoarer/kepsar-hattar/strahatt/611764,https://www.kappahl.com/ProductImages/611764/611764_F.jpg?preset=ProductImageMagnified,611764,https://storage.googleapis.com/urbankiddo/kappah/611764
Stråhatt,DESIGN BY KAPPAHL,boy,Accessoarer,48/50  - Ej i lager,"90,30:- 129:- -30%",Beige,https://www.kappahl.com/sv-SE/barn/accessoarer/kepsar-hattar/strahatt/611764,https://www.kappahl.com/ProductImages/611764/611764_F.jpg?preset=ProductImageMagnified,611764,https://storage.googleapis.com/urbankiddo/kappah/611764
Dregglis,NEWBIE BABY,boy,Accessoarer,Finns i butik,"41,93:- 59,90:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/597880,https://www.kappahl.com/ProductImages/597880/597880_L.jpg?preset=ProductImageMagnified,597880,https://storage.googleapis.com/urbankiddo/kappah/597880
Dregglis,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,"41,93:- 59,90:- -30%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/597880,https://www.kappahl.com/ProductImages/597880/597880_L.jpg?preset=ProductImageMagnified,597880,https://storage.googleapis.com/urbankiddo/kappah/597880
Mössa,NEWBIE BABY,boy,Accessoarer,Finns i butik,"55,93:- 79,90:- -30%",Lila,https://www.kappahl.com/sv-SE/barn/accessoarer/mossor-vantar/mossa/597849,https://www.kappahl.com/ProductImages/597849/597849_L_1.jpg?preset=ProductImageMagnified,597849,https://storage.googleapis.com/urbankiddo/kappah/597849
Mössa,NEWBIE BABY,boy,Accessoarer,40/42  - Ej i lager,"55,93:- 79,90:- -30%",Lila,https://www.kappahl.com/sv-SE/barn/accessoarer/mossor-vantar/mossa/597849,https://www.kappahl.com/ProductImages/597849/597849_L_1.jpg?preset=ProductImageMagnified,597849,https://storage.googleapis.com/urbankiddo/kappah/597849
Mössa,NEWBIE BABY,boy,Accessoarer,44/46  - Ej i lager,"55,93:- 79,90:- -30%",Lila,https://www.kappahl.com/sv-SE/barn/accessoarer/mossor-vantar/mossa/597849,https://www.kappahl.com/ProductImages/597849/597849_L_1.jpg?preset=ProductImageMagnified,597849,https://storage.googleapis.com/urbankiddo/kappah/597849
Dregglis,NEWBIE BABY,boy,Accessoarer,Finns i butik,"29,95:- 59,90:- -50%",Lila,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/597914,https://www.kappahl.com/ProductImages/597914/597914_L.jpg?preset=ProductImageMagnified,597914,https://storage.googleapis.com/urbankiddo/kappah/597914
Dregglis,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,"29,95:- 59,90:- -50%",Lila,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/597914,https://www.kappahl.com/ProductImages/597914/597914_L.jpg?preset=ProductImageMagnified,597914,https://storage.googleapis.com/urbankiddo/kappah/597914
Dregglis,NEWBIE BABY,boy,Accessoarer,Finns i butik,"41,93:- 59,90:- -30%",Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/597906,https://www.kappahl.com/ProductImages/597906/597906_L.jpg?preset=ProductImageMagnified,597906,https://storage.googleapis.com/urbankiddo/kappah/597906
Dregglis,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,"41,93:- 59,90:- -30%",Blå,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/597906,https://www.kappahl.com/ProductImages/597906/597906_L.jpg?preset=ProductImageMagnified,597906,https://storage.googleapis.com/urbankiddo/kappah/597906
Dregglis,DESIGN BY KAPPAHL,boy,Accessoarer,Finns i butik,"24,95:- 49,90:- -50%",Rosa,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/586438,https://www.kappahl.com/ProductImages/586438/586438_L.jpg?preset=ProductImageMagnified,586438,https://storage.googleapis.com/urbankiddo/kappah/586438
Dregglis,DESIGN BY KAPPAHL,boy,Accessoarer,ONE SIZE  - Ej i lager,"24,95:- 49,90:- -50%",Rosa,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/dregglis/586438,https://www.kappahl.com/ProductImages/586438/586438_L.jpg?preset=ProductImageMagnified,586438,https://storage.googleapis.com/urbankiddo/kappah/586438
Hårband med rosett 2-pack,DESIGN BY KAPPAHL,boy,Accessoarer,Finns i butik,"44,95:- 89,90:- -50%",Rosa,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband-med-rosett-2-pack/586446,https://www.kappahl.com/ProductImages/586446/586446_L.jpg?preset=ProductImageMagnified,586446,https://storage.googleapis.com/urbankiddo/kappah/586446
Hårband med rosett 2-pack,DESIGN BY KAPPAHL,boy,Accessoarer,ONE SIZE  - Ej i lager,"44,95:- 89,90:- -50%",Rosa,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband-med-rosett-2-pack/586446,https://www.kappahl.com/ProductImages/586446/586446_L.jpg?preset=ProductImageMagnified,586446,https://storage.googleapis.com/urbankiddo/kappah/586446
Mössa,NEWBIE BABY,boy,Accessoarer,Finns i butik,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/mossor-vantar/mossor/mossa/573618,https://www.kappahl.com/ProductImages/573618/573618_F_1.jpg?preset=ProductImageMagnified,573618,https://storage.googleapis.com/urbankiddo/kappah/573618
Mössa,NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,"49,50:- 99:- -50%",Offwhite,https://www.kappahl.com/sv-SE/barn/accessoarer/mossor-vantar/mossor/mossa/573618,https://www.kappahl.com/ProductImages/573618/573618_F_1.jpg?preset=ProductImageMagnified,573618,https://storage.googleapis.com/urbankiddo/kappah/573618
Haklapp,DESIGN BY KAPPAHL,boy,Accessoarer,Finns i butik,"24,95:- 49,90:- -50%",Svart,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/haklapp/554881,https://www.kappahl.com/ProductImages/554881/554881_L.jpg?preset=ProductImageMagnified,554881,https://storage.googleapis.com/urbankiddo/kappah/554881
Haklapp,DESIGN BY KAPPAHL,boy,Accessoarer,ONE SIZE  - Ej i lager,"24,95:- 49,90:- -50%",Svart,https://www.kappahl.com/sv-SE/barn/accessoarer/dregglisar/haklapp/554881,https://www.kappahl.com/ProductImages/554881/554881_L.jpg?preset=ProductImageMagnified,554881,https://storage.googleapis.com/urbankiddo/kappah/554881
Hårband,DESIGN BY KAPPAHL,boy,Accessoarer,Finns i butik,"24,95:- 49,90:- -50%",Rosa,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband/572826,https://www.kappahl.com/ProductImages/572826/572826_L.jpg?preset=ProductImageMagnified,572826,https://storage.googleapis.com/urbankiddo/kappah/572826
Hårband,DESIGN BY KAPPAHL,boy,Accessoarer,ONE SIZE  - Ej i lager,"24,95:- 49,90:- -50%",Rosa,https://www.kappahl.com/sv-SE/barn/accessoarer/haraccessoarer-smycken/harband/572826,https://www.kappahl.com/ProductImages/572826/572826_L.jpg?preset=ProductImageMagnified,572826,https://storage.googleapis.com/urbankiddo/kappah/572826
"Nappar 0-4 månader, 2-pack",NEWBIE BABY,boy,Accessoarer,Finns i butik,"49,50:- 99:- -50%",Vit,"https://www.kappahl.com/sv-SE/barn/accessoarer/ovrigt/nappar-0-4-manader,-2-pack/538199",https://www.kappahl.com/ProductImages/538199/538199_F_1.jpg?preset=ProductImageMagnified,538199,https://storage.googleapis.com/urbankiddo/kappah/538199
"Nappar 0-4 månader, 2-pack",NEWBIE BABY,boy,Accessoarer,ONE SIZE  - Ej i lager,"49,50:- 99:- -50%",Vit,"https://www.kappahl.com/sv-SE/barn/accessoarer/ovrigt/nappar-0-4-manader,-2-pack/538199",https://www.kappahl.com/ProductImages/538199/538199_F_1.jpg?preset=ProductImageMagnified,538199,https://storage.googleapis.com/urbankiddo/kappah/538199
