name,brand,gender,category,size,price,color,url,img_url,article_no
"Mjukisbyxa, Grön",Walking Bamboo,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569421-25030902,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image232/byxa-39569421-25030902-org.jpg,39569421
"Mjukisbyxa, Grå",Walking Bamboo,"
Barn - Unisex			",byxor,44 (Premature),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030952,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image872/byxa-39569425-25030952-org.jpg,39569425
"Mjukisbyxa, Grå",Walking Bamboo,"
Barn - Unisex			",byxor,50 (0-1 mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030952,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image872/byxa-39569425-25030952-org.jpg,39569425
"Mjukisbyxa, Grå",Walking Bamboo,"
Barn - Unisex			",byxor,56 (1-2 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030952,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image872/byxa-39569425-25030952-org.jpg,39569425
"Mjukisbyxa, Grå",Walking Bamboo,"
Barn - Unisex			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030952,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image872/byxa-39569425-25030952-org.jpg,39569425
"Mjukisbyxa, Grå",Walking Bamboo,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030952,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image872/byxa-39569425-25030952-org.jpg,39569425
"Mjukisbyxa, Vit",Walking Bamboo,"
Barn - Unisex			",byxor,44 (Premature),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030953,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image190/byxa-39569425-25030953-org.jpg,39569425
"Mjukisbyxa, Vit",Walking Bamboo,"
Barn - Unisex			",byxor,50 (0-1 mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030953,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image190/byxa-39569425-25030953-org.jpg,39569425
"Mjukisbyxa, Vit",Walking Bamboo,"
Barn - Unisex			",byxor,56 (1-2 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030953,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image190/byxa-39569425-25030953-org.jpg,39569425
"Mjukisbyxa, Vit",Walking Bamboo,"
Barn - Unisex			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030953,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image190/byxa-39569425-25030953-org.jpg,39569425
"Mjukisbyxa, Vit",Walking Bamboo,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569425-25030953,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image190/byxa-39569425-25030953-org.jpg,39569425
"Mjukisbyxa, Blå",Walking,"
Barn - Unisex			",byxor,56 (1-2 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031003,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image95/byxa-39569428-25031003-org.jpg,39569428
"Mjukisbyxa, Blå",Walking,"
Barn - Unisex			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031003,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image95/byxa-39569428-25031003-org.jpg,39569428
"Mjukisbyxa, Blå",Walking,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031003,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image95/byxa-39569428-25031003-org.jpg,39569428
"Mjukisbyxa, Blå",Walking,"
Barn - Unisex			",byxor,74 (6-9 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031003,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image95/byxa-39569428-25031003-org.jpg,39569428
"Mjukisbyxa, Blå",Walking,"
Barn - Unisex			",byxor,80 (9-12 Mån) - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031003,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image95/byxa-39569428-25031003-org.jpg,39569428
"Mjukisbyxa, Vit",Walking,"
Barn - Unisex			",byxor,56 (1-2 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031004,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image309/byxa-39569428-25031004-org.jpg,39569428
"Mjukisbyxa, Vit",Walking,"
Barn - Unisex			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031004,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image309/byxa-39569428-25031004-org.jpg,39569428
"Mjukisbyxa, Vit",Walking,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031004,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image309/byxa-39569428-25031004-org.jpg,39569428
"Mjukisbyxa, Vit",Walking,"
Barn - Unisex			",byxor,74 (6-9 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031004,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image309/byxa-39569428-25031004-org.jpg,39569428
"Mjukisbyxa, Vit",Walking,"
Barn - Unisex			",byxor,80 (9-12 Mån) - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569428-25031004,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image309/byxa-39569428-25031004-org.jpg,39569428
"Mjukisshorts, Grå",Walking,"
Pojke			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisshorts-p39569430-25031038,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image707/mjukisshorts-39569430-25031038-org.jpg,39569430
"Mjukisshorts, Grå",Walking,"
Pojke			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisshorts-p39569430-25031038,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image707/mjukisshorts-39569430-25031038-org.jpg,39569430
"Mjukisshorts, Grå",Walking,"
Pojke			",byxor,74 (6-9 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisshorts-p39569430-25031038,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image707/mjukisshorts-39569430-25031038-org.jpg,39569430
"Mjukisshorts, Grå",Walking,"
Pojke			",byxor,80 (9-12 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisshorts-p39569430-25031038,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image707/mjukisshorts-39569430-25031038-org.jpg,39569430
"Mjukisshorts, Grå",Walking,"
Pojke			",byxor,"86 (1-1,5 År)","119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisshorts-p39569430-25031038,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image707/mjukisshorts-39569430-25031038-org.jpg,39569430
"Bäbis babybyxa, Blå",BÄBIS,"
Barn - Unisex			",byxor,50 (0-1 mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/babis-babybyxa-p39569434-25031094,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image250/bbis_babybyxa-39569434-25031094-org.jpg,39569434
"Bäbis babybyxa, Blå",BÄBIS,"
Barn - Unisex			",byxor,56 (1-2 Mån) - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/babis-babybyxa-p39569434-25031094,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image250/bbis_babybyxa-39569434-25031094-org.jpg,39569434
"Bäbis babybyxa, Blå",BÄBIS,"
Barn - Unisex			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/babis-babybyxa-p39569434-25031094,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image250/bbis_babybyxa-39569434-25031094-org.jpg,39569434
"Bäbis babybyxa, Blå",BÄBIS,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/babis-babybyxa-p39569434-25031094,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image250/bbis_babybyxa-39569434-25031094-org.jpg,39569434
"Bäbis babybyxa, Blå",BÄBIS,"
Barn - Unisex			",byxor,74 (6-9 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/babis-babybyxa-p39569434-25031094,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image250/bbis_babybyxa-39569434-25031094-org.jpg,39569434
"Mjukisbyxa, Svart",Petter & Kajsa,"
Barn - Unisex			",byxor,56 (1-2 Mån) - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569441-25031210,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image621/byxa-39569441-25031210-org.jpg,39569441
"Mjukisbyxa, Svart",Petter & Kajsa,"
Barn - Unisex			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569441-25031210,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image621/byxa-39569441-25031210-org.jpg,39569441
"Mjukisbyxa, Svart",Petter & Kajsa,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569441-25031210,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image621/byxa-39569441-25031210-org.jpg,39569441
"Mjukisbyxa, Svart",Petter & Kajsa,"
Barn - Unisex			",byxor,74 (6-9 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569441-25031210,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image621/byxa-39569441-25031210-org.jpg,39569441
"Mjukisbyxa, Svart",Petter & Kajsa,"
Barn - Unisex			",byxor,80 (9-12 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569441-25031210,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image621/byxa-39569441-25031210-org.jpg,39569441
"Mjukisbyxa, Svart",Petter & Kajsa,"
Barn - Unisex			",byxor,"86 (1-1,5 År) - Bevaka storlek","119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569441-25031210,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image621/byxa-39569441-25031210-org.jpg,39569441
"Mjukisbyxa, Blå",Paddington,"
Pojke			",byxor,110-116 (4-6 År) - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569447-25031308,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image735/byxa-39569447-25031308-org.jpg,39569447
"Mjukisbyxa, Blå",Paddington,"
Pojke			",byxor,86-92 (1-2 År),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569447-25031308,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image735/byxa-39569447-25031308-org.jpg,39569447
"Mjukisbyxa, Blå",Paddington,"
Pojke			",byxor,98-104 (2-4 År) - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569447-25031308,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image735/byxa-39569447-25031308-org.jpg,39569447
"Mjukisbyxa, Vit",Fixoni,"
Barn - Unisex			",byxor,50 (0-1 mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569450-25031335,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image251/byxa-39569450-25031335-org.jpg,39569450
"Mjukisbyxa, Vit",Fixoni,"
Barn - Unisex			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569450-25031335,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image251/byxa-39569450-25031335-org.jpg,39569450
"Mjukisbyxa, Vit",Fixoni,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569450-25031335,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image251/byxa-39569450-25031335-org.jpg,39569450
"Mjukisbyxa, Röd",Fixoni,"
Barn - Unisex			",byxor,50 (0-1 Mån) - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569467-25031610,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image138/byxa-39569467-25031610-org.jpg,39569467
"Mjukisbyxa, Röd",Fixoni,"
Barn - Unisex			",byxor,56 (1-2 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569467-25031610,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image138/byxa-39569467-25031610-org.jpg,39569467
"Mjukisbyxa, Röd",Fixoni,"
Barn - Unisex			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569467-25031610,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image138/byxa-39569467-25031610-org.jpg,39569467
"Mjukisbyxa, Röd",Fixoni,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569467-25031610,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image138/byxa-39569467-25031610-org.jpg,39569467
"Mjukisbyxa, Röd",Fixoni,"
Barn - Unisex			",byxor,74 (6-9 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569467-25031610,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image138/byxa-39569467-25031610-org.jpg,39569467
"Mjukisbyxa, Blå",Fixoni,"
Barn - Unisex			",byxor,50 (0-1 mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569468-25031619,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image926/byxa-39569468-25031619-org.jpg,39569468
"Mjukisbyxa, Blå",Fixoni,"
Barn - Unisex			",byxor,56 (1-2 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569468-25031619,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image926/byxa-39569468-25031619-org.jpg,39569468
"Mjukisbyxa, Blå",Fixoni,"
Barn - Unisex			",byxor,62 (2-4 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569468-25031619,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image926/byxa-39569468-25031619-org.jpg,39569468
"Mjukisbyxa, Blå",Fixoni,"
Barn - Unisex			",byxor,68 (4-6 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569468-25031619,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image926/byxa-39569468-25031619-org.jpg,39569468
"Mjukisbyxa, Blå",Fixoni,"
Barn - Unisex			",byxor,74 (6-9 Mån),"119 kr

        449 kr","
Svart			",https://cdon.se/klader/mjukisbyxa-p39569468-25031619,https://cdn.cdon.com/media-dynamic/images/product/clothing/clothing/image926/byxa-39569468-25031619-org.jpg,39569468
"Star Wars, Joggingbyxa, Grå",Star Wars,"
Barn			",byxor,104 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/star-wars-joggingbyxa-gra-p40604031,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/star_wars_joggingbyxa_gra-40604031-1.jpg,40604031
"Star Wars, Joggingbyxa, Grå",Star Wars,"
Barn			",byxor,116 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/star-wars-joggingbyxa-gra-p40604031,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/star_wars_joggingbyxa_gra-40604031-1.jpg,40604031
"Star Wars, Joggingbyxa, Grå",Star Wars,"
Barn			",byxor,128 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/star-wars-joggingbyxa-gra-p40604031,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/star_wars_joggingbyxa_gra-40604031-1.jpg,40604031
"Star Wars, Joggingbyxa, Grå",Star Wars,"
Barn			",byxor,140 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/star-wars-joggingbyxa-gra-p40604031,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image4/star_wars_joggingbyxa_gra-40604031-1.jpg,40604031
"Star Wars, Joggingbyxa, Blå",Star Wars,"
Barn			",byxor,104 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/star-wars-joggingbyxa-bla-p40604116,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/star_wars_joggingbyxa_bla-40604116-1.jpg,40604116
"Star Wars, Joggingbyxa, Blå",Star Wars,"
Barn			",byxor,116 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/star-wars-joggingbyxa-bla-p40604116,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/star_wars_joggingbyxa_bla-40604116-1.jpg,40604116
"Star Wars, Joggingbyxa, Blå",Star Wars,"
Barn			",byxor,128 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/star-wars-joggingbyxa-bla-p40604116,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/star_wars_joggingbyxa_bla-40604116-1.jpg,40604116
"Star Wars, Joggingbyxa, Blå",Star Wars,"
Barn			",byxor,140 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/star-wars-joggingbyxa-bla-p40604116,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/star_wars_joggingbyxa_bla-40604116-1.jpg,40604116
"Avengers, Joggingbyxa, Blå",Avengers,"
Barn			",byxor,104 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-bla-p40604189,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/avengers_joggingbyxa_bla-40604189-1.jpg,40604189
"Avengers, Joggingbyxa, Blå",Avengers,"
Barn			",byxor,116 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-bla-p40604189,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/avengers_joggingbyxa_bla-40604189-1.jpg,40604189
"Avengers, Joggingbyxa, Blå",Avengers,"
Barn			",byxor,128 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-bla-p40604189,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/avengers_joggingbyxa_bla-40604189-1.jpg,40604189
"Avengers, Joggingbyxa, Blå",Avengers,"
Barn			",byxor,140 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-bla-p40604189,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/avengers_joggingbyxa_bla-40604189-1.jpg,40604189
"Avengers, Joggingbyxa, Grå",Avengers,"
Barn			",byxor,104 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-gra-p40605182,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image2/avengers_joggingbyxa_gra-40605182-1.jpg,40605182
"Avengers, Joggingbyxa, Grå",Avengers,"
Barn			",byxor,116 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-gra-p40605182,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image2/avengers_joggingbyxa_gra-40605182-1.jpg,40605182
"Avengers, Joggingbyxa, Grå",Avengers,"
Barn			",byxor,128 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-gra-p40605182,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image2/avengers_joggingbyxa_gra-40605182-1.jpg,40605182
"Avengers, Joggingbyxa, Grå",Avengers,"
Barn			",byxor,140 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-gra-p40605182,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image2/avengers_joggingbyxa_gra-40605182-1.jpg,40605182
"Avengers, Joggingbyxa, Marinblå",Avengers,"
Barn			",byxor,104 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-marinbla-p40605191,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image1/avengers_joggingbyxa_marinbla-40605191-1.jpg,40605191
"Avengers, Joggingbyxa, Marinblå",Avengers,"
Barn			",byxor,116 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-marinbla-p40605191,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image1/avengers_joggingbyxa_marinbla-40605191-1.jpg,40605191
"Avengers, Joggingbyxa, Marinblå",Avengers,"
Barn			",byxor,128 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-marinbla-p40605191,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image1/avengers_joggingbyxa_marinbla-40605191-1.jpg,40605191
"Avengers, Joggingbyxa, Marinblå",Avengers,"
Barn			",byxor,140 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/avengers-joggingbyxa-marinbla-p40605191,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image1/avengers_joggingbyxa_marinbla-40605191-1.jpg,40605191
"Disney Musse Pigg, Joggingbyxa, Röd",Mickey Mouse,"
Barn			",byxor,104 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/disney-musse-pigg-joggingbyxa-rod-p40606457,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/disney_musse_pigg_joggingbyxa_rod-40606457-1.jpg,40606457
"Disney Musse Pigg, Joggingbyxa, Röd",Mickey Mouse,"
Barn			",byxor,116 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/disney-musse-pigg-joggingbyxa-rod-p40606457,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/disney_musse_pigg_joggingbyxa_rod-40606457-1.jpg,40606457
"Disney Musse Pigg, Joggingbyxa, Röd",Mickey Mouse,"
Barn			",byxor,128 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/disney-musse-pigg-joggingbyxa-rod-p40606457,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/disney_musse_pigg_joggingbyxa_rod-40606457-1.jpg,40606457
"Disney Musse Pigg, Joggingbyxa, Röd",Mickey Mouse,"
Barn			",byxor,98 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/disney-musse-pigg-joggingbyxa-rod-p40606457,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/disney_musse_pigg_joggingbyxa_rod-40606457-1.jpg,40606457
"Frozen, Mjukisbyxor",Frozen,"
Barn			",byxor,104 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/frozen-mjukisbyxor-p40636174,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image1/frozen_byxor_beige-40636174-1.jpg,40636174
"Frozen, Mjukisbyxor",Frozen,"
Barn			",byxor,110 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/frozen-mjukisbyxor-p40636174,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image1/frozen_byxor_beige-40636174-1.jpg,40636174
"Frozen, Mjukisbyxor",Frozen,"
Barn			",byxor,116 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/frozen-mjukisbyxor-p40636174,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image1/frozen_byxor_beige-40636174-1.jpg,40636174
"Frozen, Mjukisbyxor",Frozen,"
Barn			",byxor,128 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/frozen-mjukisbyxor-p40636174,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image1/frozen_byxor_beige-40636174-1.jpg,40636174
"Minnie Mouse, Byxor, Ljusgrå",Minnie Mouse,"
Barn			",byxor,104 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/minnie-mouse-byxor-ljusgra-p40636187,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/minnie_mouse_byxor_ljusgra-40636187-1.jpg,40636187
"Minnie Mouse, Byxor, Ljusgrå",Minnie Mouse,"
Barn			",byxor,116 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/minnie-mouse-byxor-ljusgra-p40636187,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/minnie_mouse_byxor_ljusgra-40636187-1.jpg,40636187
"Minnie Mouse, Byxor, Ljusgrå",Minnie Mouse,"
Barn			",byxor,128 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/minnie-mouse-byxor-ljusgra-p40636187,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/minnie_mouse_byxor_ljusgra-40636187-1.jpg,40636187
"Minnie Mouse, Byxor, Ljusgrå",Minnie Mouse,"
Barn			",byxor,98 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/minnie-mouse-byxor-ljusgra-p40636187,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image5/minnie_mouse_byxor_ljusgra-40636187-1.jpg,40636187
"Frozen, Byxor, Fuchsia",Frozen,"
Barn			",byxor,104 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/frozen-byxor-fuchsia-p40636786,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/frozen_byxor_fuchsia-40636786-1.jpg,40636786
"Frozen, Byxor, Fuchsia",Frozen,"
Barn			",byxor,110 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/frozen-byxor-fuchsia-p40636786,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/frozen_byxor_fuchsia-40636786-1.jpg,40636786
"Frozen, Byxor, Fuchsia",Frozen,"
Barn			",byxor,116 - Bevaka storlek,"119 kr

        449 kr","
Svart			",https://cdon.se/klader/frozen-byxor-fuchsia-p40636786,https://cdn.cdon.com/media-dynamic/images/product/toy/kladerochvaskor/image3/frozen_byxor_fuchsia-40636786-1.jpg,40636786
