name,brand,gender,category,size,price,color,composition,url,img_url,article_no,blob_url
Trikåtopp med vändbara paljetter + tyllklänning (2 delar),bpc bonprix collection,girl,Dresses,"
Storlek152/158
	                ",119kr,antracitmelerad/nattblå,"Yttermaterial: 100% bomull, Överdel: 70% polyester, 30% bomull, Isättning: 70% polyester, 5% elastan, 25% bomull, Nät: 100% polyester",https://www.bonprix.se/produkt/trikatopp-med-vaendbara-paljetter-tyllklaenning-2-delar-antracitmelerad-nattbla-952239/#image,https://image01.bonprix.se/assets/460x644/1540896280/18290446-lPzEjin7.jpg,95223981
Trikåtopp med vändbara paljetter + tyllklänning (2 delar),bpc bonprix collection,girl,Dresses,"
Storlek164/170
	                ",119kr,antracitmelerad/nattblå,"Yttermaterial: 100% bomull, Överdel: 70% polyester, 30% bomull, Isättning: 70% polyester, 5% elastan, 25% bomull, Nät: 100% polyester",https://www.bonprix.se/produkt/trikatopp-med-vaendbara-paljetter-tyllklaenning-2-delar-antracitmelerad-nattbla-952239/#image,https://image01.bonprix.se/assets/460x644/1540896280/18290446-lPzEjin7.jpg,95223981
Trikåtopp med vändbara paljetter + tyllklänning (2 delar),bpc bonprix collection,girl,Dresses,"
Storlek176/182
	                ",119kr,antracitmelerad/nattblå,"Yttermaterial: 100% bomull, Överdel: 70% polyester, 30% bomull, Isättning: 70% polyester, 5% elastan, 25% bomull, Nät: 100% polyester",https://www.bonprix.se/produkt/trikatopp-med-vaendbara-paljetter-tyllklaenning-2-delar-antracitmelerad-nattbla-952239/#image,https://image01.bonprix.se/assets/460x644/1540896280/18290446-lPzEjin7.jpg,95223981
Trikåklänning för flickor,bpc bonprix collection,girl,Dresses,"
Storlek128/134
	                ",99kr,"mörkblå/vit, prickig","95% bomull, 5% elastan",https://www.bonprix.se/produkt/trikaklaenning-foer-flickor-moerkbla-vit-prickig-950101/#image,https://image01.bonprix.se/assets/460x644/1554812855/19049123-vVnz8Buz.jpg,95010195
Trikåklänning för flickor,bpc bonprix collection,girl,Dresses,"
Storlek140/146
	                ",99kr,"mörkblå/vit, prickig","95% bomull, 5% elastan",https://www.bonprix.se/produkt/trikaklaenning-foer-flickor-moerkbla-vit-prickig-950101/#image,https://image01.bonprix.se/assets/460x644/1554812855/19049123-vVnz8Buz.jpg,95010195
Trikåklänning för flickor,bpc bonprix collection,girl,Dresses,"
Storlek152/158
	                ",99kr,"mörkblå/vit, prickig","95% bomull, 5% elastan",https://www.bonprix.se/produkt/trikaklaenning-foer-flickor-moerkbla-vit-prickig-950101/#image,https://image01.bonprix.se/assets/460x644/1554812855/19049123-vVnz8Buz.jpg,95010195
Trikåklänning för flickor,bpc bonprix collection,girl,Dresses,"
Storlek164/170
	                ",99kr,"mörkblå/vit, prickig","95% bomull, 5% elastan",https://www.bonprix.se/produkt/trikaklaenning-foer-flickor-moerkbla-vit-prickig-950101/#image,https://image01.bonprix.se/assets/460x644/1554812855/19049123-vVnz8Buz.jpg,95010195
Sommarklänning för flickor (2-pack),bpc bonprix collection,girl,Dresses,"
Storlek128/134
	                ",199kr,midnattsblå/turkos,"95% bomull, 5% elastan",https://www.bonprix.se/produkt/sommarklaenning-foer-flickor-2-pack-midnattsbla-turkos-967151/#image,https://image01.bonprix.se/assets/460x644/1557827235/19126480-8HvlyE7b.jpg,96715195
Sommarklänning för flickor (2-pack),bpc bonprix collection,girl,Dresses,"
Storlek140/146
	                ",199kr,midnattsblå/turkos,"95% bomull, 5% elastan",https://www.bonprix.se/produkt/sommarklaenning-foer-flickor-2-pack-midnattsbla-turkos-967151/#image,https://image01.bonprix.se/assets/460x644/1557827235/19126480-8HvlyE7b.jpg,96715195
Sommarklänning för flickor (2-pack),bpc bonprix collection,girl,Dresses,"
Storlek152/158
	                ",199kr,midnattsblå/turkos,"95% bomull, 5% elastan",https://www.bonprix.se/produkt/sommarklaenning-foer-flickor-2-pack-midnattsbla-turkos-967151/#image,https://image01.bonprix.se/assets/460x644/1557827235/19126480-8HvlyE7b.jpg,96715195
Sommarklänning för flickor (2-pack),bpc bonprix collection,girl,Dresses,"
Storlek164/170
	                ",199kr,midnattsblå/turkos,"95% bomull, 5% elastan",https://www.bonprix.se/produkt/sommarklaenning-foer-flickor-2-pack-midnattsbla-turkos-967151/#image,https://image01.bonprix.se/assets/460x644/1557827235/19126480-8HvlyE7b.jpg,96715195
Trikåklänning,bpc bonprix collection,girl,Dresses,"
Storlek128/134
	                ",199kr,"midnattsblå, mönstrad",100% bomull,https://www.bonprix.se/produkt/trikaklaenning-midnattsbla-moenstrad-927019/#image,https://image01.bonprix.se/assets/460x644/1538635174/18263658-u6ccK4d3.jpg,92701995
Trikåklänning,bpc bonprix collection,girl,Dresses,"
Storlek140/146
	                ",199kr,"midnattsblå, mönstrad",100% bomull,https://www.bonprix.se/produkt/trikaklaenning-midnattsbla-moenstrad-927019/#image,https://image01.bonprix.se/assets/460x644/1538635174/18263658-u6ccK4d3.jpg,92701995
Trikåklänning,bpc bonprix collection,girl,Dresses,"
Storlek152/158
	                ",199kr,"midnattsblå, mönstrad",100% bomull,https://www.bonprix.se/produkt/trikaklaenning-midnattsbla-moenstrad-927019/#image,https://image01.bonprix.se/assets/460x644/1538635174/18263658-u6ccK4d3.jpg,92701995
Trikåklänning,bpc bonprix collection,girl,Dresses,"
Storlek164/170
	                ",199kr,"midnattsblå, mönstrad",100% bomull,https://www.bonprix.se/produkt/trikaklaenning-midnattsbla-moenstrad-927019/#image,https://image01.bonprix.se/assets/460x644/1538635174/18263658-u6ccK4d3.jpg,92701995
Singoallaklänning,bpc bonprix collection,girl,Dresses,"
Storlek128/134
	                ",199kr,"svart, blommig","95% viskos, 5% elastan",https://www.bonprix.se/produkt/singoallaklaenning-svart-blommig-953930/#image,https://image01.bonprix.se/assets/460x644/1516091511/17292467-lcjovljI.jpg,95393095
Singoallaklänning,bpc bonprix collection,girl,Dresses,"
Storlek140/146
	                ",199kr,"svart, blommig","95% viskos, 5% elastan",https://www.bonprix.se/produkt/singoallaklaenning-svart-blommig-953930/#image,https://image01.bonprix.se/assets/460x644/1516091511/17292467-lcjovljI.jpg,95393095
Singoallaklänning,bpc bonprix collection,girl,Dresses,"
Storlek152/158
	                ",199kr,"svart, blommig","95% viskos, 5% elastan",https://www.bonprix.se/produkt/singoallaklaenning-svart-blommig-953930/#image,https://image01.bonprix.se/assets/460x644/1516091511/17292467-lcjovljI.jpg,95393095
Singoallaklänning,bpc bonprix collection,girl,Dresses,"
Storlek164/170
	                ",199kr,"svart, blommig","95% viskos, 5% elastan",https://www.bonprix.se/produkt/singoallaklaenning-svart-blommig-953930/#image,https://image01.bonprix.se/assets/460x644/1516091511/17292467-lcjovljI.jpg,95393095
Singoallaklänning,bpc bonprix collection,girl,Dresses,"
Storlek176/182
	                ",199kr,"svart, blommig","95% viskos, 5% elastan",https://www.bonprix.se/produkt/singoallaklaenning-svart-blommig-953930/#image,https://image01.bonprix.se/assets/460x644/1516091511/17292467-lcjovljI.jpg,95393095
Miniklänning med fototryck,bpc bonprix collection,girl,Dresses,"
Storlek128/134
	                ",69kr,"ljusgråmelerad, mönstrad","85% bomull, 15% polyester",https://www.bonprix.se/produkt/miniklaenning-med-fototryck-ljusgramelerad-moenstrad-935930/#image,https://image01.bonprix.se/assets/460x644/1552314191/19041300-oB7qYhrt.jpg,93593081
Miniklänning med fototryck,bpc bonprix collection,girl,Dresses,"
Storlek140/146
	                ",69kr,"ljusgråmelerad, mönstrad","85% bomull, 15% polyester",https://www.bonprix.se/produkt/miniklaenning-med-fototryck-ljusgramelerad-moenstrad-935930/#image,https://image01.bonprix.se/assets/460x644/1552314191/19041300-oB7qYhrt.jpg,93593081
Miniklänning med fototryck,bpc bonprix collection,girl,Dresses,"
Storlek152/158
	                ",69kr,"ljusgråmelerad, mönstrad","85% bomull, 15% polyester",https://www.bonprix.se/produkt/miniklaenning-med-fototryck-ljusgramelerad-moenstrad-935930/#image,https://image01.bonprix.se/assets/460x644/1552314191/19041300-oB7qYhrt.jpg,93593081
Miniklänning med fototryck,bpc bonprix collection,girl,Dresses,"
Storlek164/170
	                ",69kr,"ljusgråmelerad, mönstrad","85% bomull, 15% polyester",https://www.bonprix.se/produkt/miniklaenning-med-fototryck-ljusgramelerad-moenstrad-935930/#image,https://image01.bonprix.se/assets/460x644/1552314191/19041300-oB7qYhrt.jpg,93593081
Sommarklänning för flickor,bpc bonprix collection,girl,Dresses,"
Storlek128/134
	                ",149kr,"ullvit/mellanblå, mönstrad",100% bomull,https://www.bonprix.se/produkt/sommarklaenning-foer-flickor-ullvit-mellanbla-moenstrad-905068/#image,https://image01.bonprix.se/assets/460x644/1557827552/19124812-JGBVH1zJ.jpg,90506895
Sommarklänning för flickor,bpc bonprix collection,girl,Dresses,"
Storlek140/146
	                ",149kr,"ullvit/mellanblå, mönstrad",100% bomull,https://www.bonprix.se/produkt/sommarklaenning-foer-flickor-ullvit-mellanbla-moenstrad-905068/#image,https://image01.bonprix.se/assets/460x644/1557827552/19124812-JGBVH1zJ.jpg,90506895
Sommarklänning för flickor,bpc bonprix collection,girl,Dresses,"
Storlek152/158
	                ",149kr,"ullvit/mellanblå, mönstrad",100% bomull,https://www.bonprix.se/produkt/sommarklaenning-foer-flickor-ullvit-mellanbla-moenstrad-905068/#image,https://image01.bonprix.se/assets/460x644/1557827552/19124812-JGBVH1zJ.jpg,90506895
Sommarklänning för flickor,bpc bonprix collection,girl,Dresses,"
Storlek164/170
	                ",149kr,"ullvit/mellanblå, mönstrad",100% bomull,https://www.bonprix.se/produkt/sommarklaenning-foer-flickor-ullvit-mellanbla-moenstrad-905068/#image,https://image01.bonprix.se/assets/460x644/1557827552/19124812-JGBVH1zJ.jpg,90506895
T-shirt,bpc bonprix collection,girl,tops,"
Storlek116/122
	                ",79kr,svart,"Yttermaterial: 100% bomull, Isättning: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/t-shirt-svart-942370/#image,https://image01.bonprix.se/assets/460x644/1487163739/17007061-NmZUiMUY.jpg,94237095
T-shirt,bpc bonprix collection,girl,tops,"
Storlek128/134
	                ",79kr,svart,"Yttermaterial: 100% bomull, Isättning: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/t-shirt-svart-942370/#image,https://image01.bonprix.se/assets/460x644/1487163739/17007061-NmZUiMUY.jpg,94237095
T-shirt,bpc bonprix collection,girl,tops,"
Storlek140/146
	                ",79kr,svart,"Yttermaterial: 100% bomull, Isättning: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/t-shirt-svart-942370/#image,https://image01.bonprix.se/assets/460x644/1487163739/17007061-NmZUiMUY.jpg,94237095
T-shirt,bpc bonprix collection,girl,tops,"
Storlek152/158
	                ",79kr,svart,"Yttermaterial: 100% bomull, Isättning: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/t-shirt-svart-942370/#image,https://image01.bonprix.se/assets/460x644/1487163739/17007061-NmZUiMUY.jpg,94237095
T-shirt,bpc bonprix collection,girl,tops,"
Storlek164/170
	                ",79kr,svart,"Yttermaterial: 100% bomull, Isättning: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/t-shirt-svart-942370/#image,https://image01.bonprix.se/assets/460x644/1487163739/17007061-NmZUiMUY.jpg,94237095
T-shirt,bpc bonprix collection,girl,tops,"
Storlek176/182
	                ",79kr,svart,"Yttermaterial: 100% bomull, Isättning: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/t-shirt-svart-942370/#image,https://image01.bonprix.se/assets/460x644/1487163739/17007061-NmZUiMUY.jpg,94237095
2-i-1 topp,bpc bonprix collection,girl,tops,"
Storlek128/134
	                ",79kr,gammaldags rosa/vit,"95% viskos, 5% elastan",https://www.bonprix.se/produkt/2-i-1-topp-gammaldags-rosa-vit-927337/#image,https://image01.bonprix.se/assets/460x644/1548337327/18355582-F2CmTqBj.jpg,92733781
2-i-1 topp,bpc bonprix collection,girl,tops,"
Storlek140/146
	                ",79kr,gammaldags rosa/vit,"95% viskos, 5% elastan",https://www.bonprix.se/produkt/2-i-1-topp-gammaldags-rosa-vit-927337/#image,https://image01.bonprix.se/assets/460x644/1548337327/18355582-F2CmTqBj.jpg,92733781
2-i-1 topp,bpc bonprix collection,girl,tops,"
Storlek152/158
	                ",79kr,gammaldags rosa/vit,"95% viskos, 5% elastan",https://www.bonprix.se/produkt/2-i-1-topp-gammaldags-rosa-vit-927337/#image,https://image01.bonprix.se/assets/460x644/1548337327/18355582-F2CmTqBj.jpg,92733781
2-i-1 topp,bpc bonprix collection,girl,tops,"
Storlek164/170
	                ",79kr,gammaldags rosa/vit,"95% viskos, 5% elastan",https://www.bonprix.se/produkt/2-i-1-topp-gammaldags-rosa-vit-927337/#image,https://image01.bonprix.se/assets/460x644/1548337327/18355582-F2CmTqBj.jpg,92733781
2-i-1 topp,bpc bonprix collection,girl,tops,"
Storlek176/182
	                ",79kr,gammaldags rosa/vit,"95% viskos, 5% elastan",https://www.bonprix.se/produkt/2-i-1-topp-gammaldags-rosa-vit-927337/#image,https://image01.bonprix.se/assets/460x644/1548337327/18355582-F2CmTqBj.jpg,92733781
Långärmad topp (2-pack),bpc bonprix collection,girl,tops,"
Storlek92/98
	                ",149kr,naturmelerad/ljusrosa,"Yttermaterial: 100% bomull, Yttermaterial 2: 98% bomull, 2% polyester",https://www.bonprix.se/produkt/langaermad-topp-2-pack-naturmelerad-ljusrosa-961439/#image,https://image01.bonprix.se/assets/460x644/1535619352/18214733-RvqSLPMe.jpg,96143995
Långärmad topp (2-pack),bpc bonprix collection,girl,tops,"
Storlek104/110
	                ",149kr,naturmelerad/ljusrosa,"Yttermaterial: 100% bomull, Yttermaterial 2: 98% bomull, 2% polyester",https://www.bonprix.se/produkt/langaermad-topp-2-pack-naturmelerad-ljusrosa-961439/#image,https://image01.bonprix.se/assets/460x644/1535619352/18214733-RvqSLPMe.jpg,96143995
Långärmad topp (2-pack),bpc bonprix collection,girl,tops,"
Storlek116/122
	                ",149kr,naturmelerad/ljusrosa,"Yttermaterial: 100% bomull, Yttermaterial 2: 98% bomull, 2% polyester",https://www.bonprix.se/produkt/langaermad-topp-2-pack-naturmelerad-ljusrosa-961439/#image,https://image01.bonprix.se/assets/460x644/1535619352/18214733-RvqSLPMe.jpg,96143995
Långärmad topp (2-pack),bpc bonprix collection,girl,tops,"
Storlek128/134
	                ",149kr,naturmelerad/ljusrosa,"Yttermaterial: 100% bomull, Yttermaterial 2: 98% bomull, 2% polyester",https://www.bonprix.se/produkt/langaermad-topp-2-pack-naturmelerad-ljusrosa-961439/#image,https://image01.bonprix.se/assets/460x644/1535619352/18214733-RvqSLPMe.jpg,96143995
Långärmad topp (2-pack),bpc bonprix collection,girl,tops,"
Storlek140/146
	                ",149kr,naturmelerad/ljusrosa,"Yttermaterial: 100% bomull, Yttermaterial 2: 98% bomull, 2% polyester",https://www.bonprix.se/produkt/langaermad-topp-2-pack-naturmelerad-ljusrosa-961439/#image,https://image01.bonprix.se/assets/460x644/1535619352/18214733-RvqSLPMe.jpg,96143995
Långärmad topp (2-pack),bpc bonprix collection,girl,tops,"
Storlek152/158
	                ",149kr,naturmelerad/ljusrosa,"Yttermaterial: 100% bomull, Yttermaterial 2: 98% bomull, 2% polyester",https://www.bonprix.se/produkt/langaermad-topp-2-pack-naturmelerad-ljusrosa-961439/#image,https://image01.bonprix.se/assets/460x644/1535619352/18214733-RvqSLPMe.jpg,96143995
Långärmad topp (2-pack),bpc bonprix collection,girl,tops,"
Storlek164/170
	                ",149kr,naturmelerad/ljusrosa,"Yttermaterial: 100% bomull, Yttermaterial 2: 98% bomull, 2% polyester",https://www.bonprix.se/produkt/langaermad-topp-2-pack-naturmelerad-ljusrosa-961439/#image,https://image01.bonprix.se/assets/460x644/1535619352/18214733-RvqSLPMe.jpg,96143995
Långärmad topp (2-pack),bpc bonprix collection,girl,tops,"
Storlek176/182
	                ",149kr,naturmelerad/ljusrosa,"Yttermaterial: 100% bomull, Yttermaterial 2: 98% bomull, 2% polyester",https://www.bonprix.se/produkt/langaermad-topp-2-pack-naturmelerad-ljusrosa-961439/#image,https://image01.bonprix.se/assets/460x644/1535619352/18214733-RvqSLPMe.jpg,96143995
Sweatshirt + linne (2 delar),bpc bonprix collection,girl,tops,"
Storlek128/134
	                ",79kr,ljusgråmelerad/röd,"Yttermaterial: 90% bomull, 10% viskos, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/sweatshirt-linne-2-delar-ljusgramelerad-roed-927460/#image,https://image01.bonprix.se/assets/460x644/1548337332/18357442-7UT168HZ.jpg,92746081
Sweatshirt + linne (2 delar),bpc bonprix collection,girl,tops,"
Storlek140/146
	                ",79kr,ljusgråmelerad/röd,"Yttermaterial: 90% bomull, 10% viskos, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/sweatshirt-linne-2-delar-ljusgramelerad-roed-927460/#image,https://image01.bonprix.se/assets/460x644/1548337332/18357442-7UT168HZ.jpg,92746081
Sweatshirt + linne (2 delar),bpc bonprix collection,girl,tops,"
Storlek152/158
	                ",79kr,ljusgråmelerad/röd,"Yttermaterial: 90% bomull, 10% viskos, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/sweatshirt-linne-2-delar-ljusgramelerad-roed-927460/#image,https://image01.bonprix.se/assets/460x644/1548337332/18357442-7UT168HZ.jpg,92746081
Sweatshirt + linne (2 delar),bpc bonprix collection,girl,tops,"
Storlek164/170
	                ",79kr,ljusgråmelerad/röd,"Yttermaterial: 90% bomull, 10% viskos, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/sweatshirt-linne-2-delar-ljusgramelerad-roed-927460/#image,https://image01.bonprix.se/assets/460x644/1548337332/18357442-7UT168HZ.jpg,92746081
Sweatshirt + linne (2 delar),bpc bonprix collection,girl,tops,"
Storlek176/182
	                ",79kr,ljusgråmelerad/röd,"Yttermaterial: 90% bomull, 10% viskos, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/sweatshirt-linne-2-delar-ljusgramelerad-roed-927460/#image,https://image01.bonprix.se/assets/460x644/1548337332/18357442-7UT168HZ.jpg,92746081
Boxytopp,bpc bonprix collection,girl,tops,"
Storlek116/122
	                ",99kr,svart/aqua,100% bomull,https://www.bonprix.se/produkt/boxytopp-svart-aqua-931769/#image,https://image01.bonprix.se/assets/460x644/1471329925/15026159-P7yI5kQP.jpg,93176995
Boxytopp,bpc bonprix collection,girl,tops,"
Storlek128/134
	                ",99kr,svart/aqua,100% bomull,https://www.bonprix.se/produkt/boxytopp-svart-aqua-931769/#image,https://image01.bonprix.se/assets/460x644/1471329925/15026159-P7yI5kQP.jpg,93176995
Boxytopp,bpc bonprix collection,girl,tops,"
Storlek140/146
	                ",99kr,svart/aqua,100% bomull,https://www.bonprix.se/produkt/boxytopp-svart-aqua-931769/#image,https://image01.bonprix.se/assets/460x644/1471329925/15026159-P7yI5kQP.jpg,93176995
Boxytopp,bpc bonprix collection,girl,tops,"
Storlek152/158
	                ",99kr,svart/aqua,100% bomull,https://www.bonprix.se/produkt/boxytopp-svart-aqua-931769/#image,https://image01.bonprix.se/assets/460x644/1471329925/15026159-P7yI5kQP.jpg,93176995
Boxytopp,bpc bonprix collection,girl,tops,"
Storlek164/170
	                ",99kr,svart/aqua,100% bomull,https://www.bonprix.se/produkt/boxytopp-svart-aqua-931769/#image,https://image01.bonprix.se/assets/460x644/1471329925/15026159-P7yI5kQP.jpg,93176995
Boxytopp,bpc bonprix collection,girl,tops,"
Storlek176/182
	                ",99kr,svart/aqua,100% bomull,https://www.bonprix.se/produkt/boxytopp-svart-aqua-931769/#image,https://image01.bonprix.se/assets/460x644/1471329925/15026159-P7yI5kQP.jpg,93176995
Linne med fransar,bpc bonprix collection,girl,tops,"
Storlek116/122
	                ",79kr,svart,"Yttermaterial: 100% bomull, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/linne-med-fransar-svart-924342/#image,https://image01.bonprix.se/assets/460x644/1490789004/17034437-qRcszXBV.jpg,92434295
Linne med fransar,bpc bonprix collection,girl,tops,"
Storlek128/134
	                ",79kr,svart,"Yttermaterial: 100% bomull, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/linne-med-fransar-svart-924342/#image,https://image01.bonprix.se/assets/460x644/1490789004/17034437-qRcszXBV.jpg,92434295
Linne med fransar,bpc bonprix collection,girl,tops,"
Storlek140/146
	                ",79kr,svart,"Yttermaterial: 100% bomull, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/linne-med-fransar-svart-924342/#image,https://image01.bonprix.se/assets/460x644/1490789004/17034437-qRcszXBV.jpg,92434295
Linne med fransar,bpc bonprix collection,girl,tops,"
Storlek152/158
	                ",79kr,svart,"Yttermaterial: 100% bomull, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/linne-med-fransar-svart-924342/#image,https://image01.bonprix.se/assets/460x644/1490789004/17034437-qRcszXBV.jpg,92434295
Linne med fransar,bpc bonprix collection,girl,tops,"
Storlek164/170
	                ",79kr,svart,"Yttermaterial: 100% bomull, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/linne-med-fransar-svart-924342/#image,https://image01.bonprix.se/assets/460x644/1490789004/17034437-qRcszXBV.jpg,92434295
Linne med fransar,bpc bonprix collection,girl,tops,"
Storlek176/182
	                ",79kr,svart,"Yttermaterial: 100% bomull, Yttermaterial 2: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/linne-med-fransar-svart-924342/#image,https://image01.bonprix.se/assets/460x644/1490789004/17034437-qRcszXBV.jpg,92434295
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek116
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek122
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek128
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek134
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek140
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek146
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek152
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek158
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek164
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
"Cardigan, topp, leggings (3 delar)",bpc bonprix collection,girl,tops,"
Storlek170
	                ",229kr,ullvit/rökgrå/violett,"Topp: 100% viskos, Cardigan: 100% viskos, Leggings: 95% bomull, 5% elastan",https://www.bonprix.se/produkt/cardigan-topp-leggings-3-delar-ullvit-roekgra-violett-954508/#image,https://image01.bonprix.se/assets/460x644/1514968738/17344770-znvzqSAJ.jpg,95450895
Linne med spets i nederkanten (2-pack),bpc bonprix collection,girl,tops,"
Storlek116/122
	                ",129kr,puderrosa/ullvit,"Yttermaterial: Linne: 95% bomull, 5% elastan, Spets: Linne: 90% polyamid, 10% elastan",https://www.bonprix.se/produkt/linne-med-spets-i-nederkanten-2-pack-puderrosa-ullvit-910674/#image,https://image01.bonprix.se/assets/460x644/1478677879/16221810-Sf2FtouY.jpg,91067495
Linne med spets i nederkanten (2-pack),bpc bonprix collection,girl,tops,"
Storlek128/134
	                ",129kr,puderrosa/ullvit,"Yttermaterial: Linne: 95% bomull, 5% elastan, Spets: Linne: 90% polyamid, 10% elastan",https://www.bonprix.se/produkt/linne-med-spets-i-nederkanten-2-pack-puderrosa-ullvit-910674/#image,https://image01.bonprix.se/assets/460x644/1478677879/16221810-Sf2FtouY.jpg,91067495
Linne med spets i nederkanten (2-pack),bpc bonprix collection,girl,tops,"
Storlek140/146
	                ",129kr,puderrosa/ullvit,"Yttermaterial: Linne: 95% bomull, 5% elastan, Spets: Linne: 90% polyamid, 10% elastan",https://www.bonprix.se/produkt/linne-med-spets-i-nederkanten-2-pack-puderrosa-ullvit-910674/#image,https://image01.bonprix.se/assets/460x644/1478677879/16221810-Sf2FtouY.jpg,91067495
Linne med spets i nederkanten (2-pack),bpc bonprix collection,girl,tops,"
Storlek152/158
	                ",129kr,puderrosa/ullvit,"Yttermaterial: Linne: 95% bomull, 5% elastan, Spets: Linne: 90% polyamid, 10% elastan",https://www.bonprix.se/produkt/linne-med-spets-i-nederkanten-2-pack-puderrosa-ullvit-910674/#image,https://image01.bonprix.se/assets/460x644/1478677879/16221810-Sf2FtouY.jpg,91067495
