name,brand,gender,category,size,price,composition,color,url,img_url,article_no,blob_url
5-pack body,H&M,girl,babybody,68-104,"129,00 kr.",Bomull 100%,Rosa/Ljusgrå,https://www2.hm.com/sv_se/productpage.0533261006.html,"https://lp2.hm.com/hmgoepprod?set=source[/3c/1a/3c1a476ef65aa4bfcf82c2fbbfcd46e83bc4cb5f.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0533261006,https://storage.googleapis.com/urbankiddo/H%26M/0533261006
5-pack body,H&M,girl,babybody,68-104,"99,00 kr.",Bomull 100%,Rosa/Turkos,https://www2.hm.com/sv_se/productpage.0533261008.html,"https://lp2.hm.com/hmgoepprod?set=source[/3a/e1/3ae1815b4ea20b5bff33f642e725537320beab60.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0533261008,https://storage.googleapis.com/urbankiddo/H%26M/0533261008
5-pack body,H&M,girl,babybody,68-104,"199,00 kr.",Bomull 100%,Svart/Mörkgrå,https://www2.hm.com/sv_se/productpage.0533261009.html,"https://lp2.hm.com/hmgoepprod?set=source[/44/26/4426f57e377ea0138c46448f0709a812317d9b4c.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0533261009,https://storage.googleapis.com/urbankiddo/H%26M/0533261009
5-pack body,H&M,girl,babybody,68-104,"199,00 kr.",Bomull 100%,Röd/Mörkgrön,https://www2.hm.com/sv_se/productpage.0533261010.html,"https://lp2.hm.com/hmgoepprod?set=source[/36/ad/36ad99603dc56f3912887130757bfb20810103ae.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0533261010,https://storage.googleapis.com/urbankiddo/H%26M/0533261010
5-pack body,H&M,girl,babybody,68-104,"129,00 kr.",Bomull 100%,Blå/Vit,https://www2.hm.com/sv_se/productpage.0533261011.html,"https://lp2.hm.com/hmgoepprod?set=source[/11/a9/11a93a26825aa8bb83731779e27066694bec05bf.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0533261011,https://storage.googleapis.com/urbankiddo/H%26M/0533261011
5-pack body,H&M,girl,babybody,68-104,"199,00 kr.",Bomull 100%,Rosa/Vit,https://www2.hm.com/sv_se/productpage.0533261012.html,"https://lp2.hm.com/hmgoepprod?set=source[/5c/fa/5cfacb350f2a3e04f06c0b4f247d44a0833e2633.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0533261012,https://storage.googleapis.com/urbankiddo/H%26M/0533261012
5-pack body,H&M,girl,babybody,68-104,"199,00 kr.",Bomull 100%,Vit/Rosa,https://www2.hm.com/sv_se/productpage.0533261013.html,"https://lp2.hm.com/hmgoepprod?set=source[/ca/9f/ca9f259f35cc525f8af7abc3490750b53ff9472e.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0533261013,https://storage.googleapis.com/urbankiddo/H%26M/0533261013
5-pack body,H&M,girl,babybody,68-104,"199,00 kr.",Bomull 100%,Mörkblå/Gråmelerad,https://www2.hm.com/sv_se/productpage.0533261015.html,"https://lp2.hm.com/hmgoepprod?set=source[/78/06/7806f88579f1ce80317867285204ec1c0496c151.jpg],origin[dam],category[kids_newborn_bodies],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0533261015,https://storage.googleapis.com/urbankiddo/H%26M/0533261015
3-pack body,H&M,girl,babybody,68-104,"89,90 kr.",Bomull 100%,Vit,https://www2.hm.com/sv_se/productpage.0146706001.html,"https://lp2.hm.com/hmgoepprod?set=source[/9d/47/9d477700382320194173b3e400db650e7cc3dcdd.jpg],origin[dam],category[kids_babyboy_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0146706001,https://storage.googleapis.com/urbankiddo/H%26M/0146706001
3-pack body,H&M,girl,babybody,68-104,"89,90 kr.",Bomull 100%,Vit,https://www2.hm.com/sv_se/productpage.0146706004.html,"https://lp2.hm.com/hmgoepprod?set=source[/c0/a6/c0a62194e4a95b8f8c04faaac67f120f63f5d148.jpg],origin[dam],category[kids_babyboy_bodies],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0146706004,https://storage.googleapis.com/urbankiddo/H%26M/0146706004
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Gråmelerad/Grandma,https://www2.hm.com/sv_se/productpage.0767983001.html,"https://lp2.hm.com/hmgoepprod?set=source[/47/63/4763bc1fea05a6308262dfaa867fe6f5da1aa64e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983001,https://storage.googleapis.com/urbankiddo/H%26M/0767983001
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Ljusrosa/Auntie's bestie,https://www2.hm.com/sv_se/productpage.0767983002.html,"https://lp2.hm.com/hmgoepprod?set=source[/4a/e7/4ae7528557d5c6e44dc92c899c4e6bf05ca93d81.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983002,https://storage.googleapis.com/urbankiddo/H%26M/0767983002
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Ljusgul/Mama,https://www2.hm.com/sv_se/productpage.0767983004.html,"https://lp2.hm.com/hmgoepprod?set=source[/16/eb/16ebe041447a561452719687eac0e913e1d02ec0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983004,https://storage.googleapis.com/urbankiddo/H%26M/0767983004
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Mintgrön/Papa,https://www2.hm.com/sv_se/productpage.0767983006.html,"https://lp2.hm.com/hmgoepprod?set=source[/d9/8f/d98fb1a001cce2b4c30d4561dd3727e16d0c6ac5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983006,https://storage.googleapis.com/urbankiddo/H%26M/0767983006
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Blårandig/Best baby,https://www2.hm.com/sv_se/productpage.0767983007.html,"https://lp2.hm.com/hmgoepprod?set=source[/ad/e3/ade364cbab52616fba26e5eaae873fb8545e3fb4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983007,https://storage.googleapis.com/urbankiddo/H%26M/0767983007
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Ljusblå/Super team,https://www2.hm.com/sv_se/productpage.0767983008.html,"https://lp2.hm.com/hmgoepprod?set=source[/e9/83/e98338651bf636da5c403729df274bf303d3d4c1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983008,https://storage.googleapis.com/urbankiddo/H%26M/0767983008
2-pack långärmad body,H&M,girl,babybody,68-104,"99,00 kr.",Bomull 100%,Vit,https://www2.hm.com/sv_se/productpage.0400456001.html,"https://lp2.hm.com/hmgoepprod?set=source[/7f/12/7f122e5ffbebffcf85888a90ab84026e312970ae.jpg],origin[dam],category[kids_newborn_sets],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main]+",0400456001,https://storage.googleapis.com/urbankiddo/H%26M/0400456001
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Gråmelerad/Grandma,https://www2.hm.com/sv_se/productpage.0767983001.html,"https://lp2.hm.com/hmgoepprod?set=source[/47/63/4763bc1fea05a6308262dfaa867fe6f5da1aa64e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983001,https://storage.googleapis.com/urbankiddo/H%26M/0767983001
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Ljusrosa/Auntie's bestie,https://www2.hm.com/sv_se/productpage.0767983002.html,"https://lp2.hm.com/hmgoepprod?set=source[/4a/e7/4ae7528557d5c6e44dc92c899c4e6bf05ca93d81.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983002,https://storage.googleapis.com/urbankiddo/H%26M/0767983002
Sidoknäppt body med text,H&M,girl,babybody,68-104,"49,90 kr.",Bomull 100%,Ljusgul/Mama,https://www2.hm.com/sv_se/productpage.0767983004.html,"https://lp2.hm.com/hmgoepprod?set=source[/16/eb/16ebe041447a561452719687eac0e913e1d02ec0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/main]+",0767983004,https://storage.googleapis.com/urbankiddo/H%26M/0767983004
