article_no,gender,category,price,size,brand
13166523,girl,ni-baby-dresses-skirts,130,62,nameit
13166523,girl,ni-baby-dresses-skirts,130,68,nameit
13166523,girl,ni-baby-dresses-skirts,130,74,nameit
13165715,girl,ni-baby-dresses-skirts,150,56,nameit
13165715,girl,ni-baby-dresses-skirts,150,62,nameit
13165715,girl,ni-baby-dresses-skirts,150,68,nameit
13158280,girl,ni-baby-dresses-skirts,260,56,nameit
13158280,girl,ni-baby-dresses-skirts,260,62,nameit
13158280,girl,ni-baby-dresses-skirts,260,68,nameit
13165632,girl,ni-baby-dresses-skirts,260,50,nameit
13165632,girl,ni-baby-dresses-skirts,260,62,nameit
13163353,girl,ni-baby-dresses-skirts,170,50,nameit
13163353,girl,ni-baby-dresses-skirts,170,56,nameit
13163353,girl,ni-baby-dresses-skirts,170,62,nameit
13166523,girl,ni-baby-dresses-skirts,130,50,nameit
13166523,girl,ni-baby-dresses-skirts,130,56,nameit
13166523,girl,ni-baby-dresses-skirts,130,62,nameit
13166523,girl,ni-baby-dresses-skirts,130,68,nameit
13166523,girl,ni-baby-dresses-skirts,130,74,nameit
13164622,girl,ni-baby-dresses-skirts,280,68,nameit
13165724,girl,ni-baby-dresses-skirts,160,50,nameit
13165724,girl,ni-baby-dresses-skirts,160,62,nameit
13165724,girl,ni-baby-dresses-skirts,160,80,nameit
13165715,girl,ni-baby-dresses-skirts,150,56,nameit
13165715,girl,ni-baby-dresses-skirts,150,62,nameit
13165715,girl,ni-baby-dresses-skirts,150,68,nameit
13161826,girl,ni-baby-dresses-skirts,130,50,nameit
13161826,girl,ni-baby-dresses-skirts,130,62,nameit
13161826,girl,ni-baby-dresses-skirts,130,68,nameit
13164606,girl,ni-baby-dresses-skirts,330,56,nameit
13164615,girl,ni-baby-dresses-skirts,230,56,nameit
13164615,girl,ni-baby-dresses-skirts,230,62,nameit
13159176,girl,ni-baby-dresses-skirts,300,56,nameit
13159176,girl,ni-baby-dresses-skirts,300,62,nameit
13159176,girl,ni-baby-dresses-skirts,300,68,nameit
13159176,girl,ni-baby-dresses-skirts,300,74,nameit
13162409,girl,ni-baby-dresses-skirts,230,50,nameit
13162409,girl,ni-baby-dresses-skirts,230,56,nameit
13159587,girl,ni-baby-dresses-skirts,200,56,nameit
13159587,girl,ni-baby-dresses-skirts,200,62,nameit
13159587,girl,ni-baby-dresses-skirts,200,68,nameit
13159587,girl,ni-baby-dresses-skirts,200,74,nameit
13159618,girl,ni-baby-dresses-skirts,150,50,nameit
13159618,girl,ni-baby-dresses-skirts,150,56,nameit
13159618,girl,ni-baby-dresses-skirts,150,62,nameit
13159618,girl,ni-baby-dresses-skirts,150,68,nameit
13159618,girl,ni-baby-dresses-skirts,150,74,nameit
13158272,girl,ni-baby-dresses-skirts,200,56,nameit
13164620,girl,ni-baby-dresses-skirts,280,62,nameit
13159442,girl,ni-baby-dresses-skirts,200,50,nameit
13159442,girl,ni-baby-dresses-skirts,200,56,nameit
13159442,girl,ni-baby-dresses-skirts,200,62,nameit
13159442,girl,ni-baby-dresses-skirts,200,68,nameit
13159442,girl,ni-baby-dresses-skirts,200,74,nameit
13163360,girl,ni-baby-dresses-skirts,160,50,nameit
13163360,girl,ni-baby-dresses-skirts,160,62,nameit
13161020,girl,ni-baby-dresses-skirts,180,56,nameit
13161020,girl,ni-baby-dresses-skirts,180,62,nameit
13161020,girl,ni-baby-dresses-skirts,180,68,nameit
13157674,girl,ni-baby-dresses-skirts,160,56,nameit
13157674,girl,ni-baby-dresses-skirts,160,62,nameit
13157674,girl,ni-baby-dresses-skirts,160,68,nameit
13157674,girl,ni-baby-dresses-skirts,160,74,nameit
