article_no,gender,category,price,size,brand
Artikel 1461281,unisex,shoe,300,24,kavat
Artikel 1461281,unisex,shoe,300,25,kavat
Artikel 1461281,unisex,shoe,300,26,kavat
Artikel 1461281,unisex,shoe,300,27,kavat
Artikel 1461281,unisex,shoe,300,28,kavat
Artikel 1461281,unisex,shoe,300,29,kavat
Artikel 1461281,unisex,shoe,300,30,kavat
Artikel 1461281,unisex,shoe,300,31,kavat
Artikel 1461281,unisex,shoe,300,32,kavat
Artikel 1461281,unisex,shoe,300,33,kavat
Artikel 1811572,unisex,shoe,(Kommer,22,kavat
Artikel 1811572,unisex,shoe,(Kommer,23,kavat
Artikel 1811572,unisex,shoe,(Kommer,24,kavat
Artikel 1811572,unisex,shoe,(Kommer,25,kavat
Artikel 1811572,unisex,shoe,(Kommer,26,kavat
Artikel 1811572,unisex,shoe,(Kommer,27,kavat
Artikel 1811572,unisex,shoe,(Kommer,28,kavat
Artikel 1811572,unisex,shoe,(Kommer,29,kavat
Artikel 1811572,unisex,shoe,(Kommer,22,kavat
Artikel 1811572,unisex,shoe,(Kommer,23,kavat
Artikel 1811572,unisex,shoe,(Kommer,24,kavat
Artikel 1811572,unisex,shoe,(Kommer,25,kavat
Artikel 1811572,unisex,shoe,(Kommer,26,kavat
Artikel 1811572,unisex,shoe,(Kommer,27,kavat
Artikel 1811572,unisex,shoe,(Kommer,28,kavat
Artikel 1811572,unisex,shoe,(Kommer,29,kavat
Artikel 2411491,unisex,shoe,180,31,kavat
Artikel 2411491,unisex,shoe,180,32,kavat
Artikel 2411491,unisex,shoe,180,33,kavat
Artikel 2411491,unisex,shoe,180,34,kavat
Artikel 2411491,unisex,shoe,180,35,kavat
Artikel 2411491,unisex,shoe,180,36,kavat
Artikel 2411491,unisex,shoe,180,37,kavat
Artikel 2411491,unisex,shoe,180,38,kavat
Artikel 2411491,unisex,shoe,180,39,kavat
Artikel 2411491,unisex,shoe,180,31,kavat
Artikel 2411491,unisex,shoe,180,32,kavat
Artikel 2411491,unisex,shoe,180,33,kavat
Artikel 2411491,unisex,shoe,180,34,kavat
Artikel 2411491,unisex,shoe,180,35,kavat
Artikel 2411491,unisex,shoe,180,36,kavat
Artikel 2411491,unisex,shoe,180,37,kavat
Artikel 2411491,unisex,shoe,180,38,kavat
Artikel 2411491,unisex,shoe,180,39,kavat
Artikel 2411491,unisex,shoe,180,31,kavat
Artikel 2411491,unisex,shoe,180,32,kavat
Artikel 2411491,unisex,shoe,180,33,kavat
Artikel 2411491,unisex,shoe,180,34,kavat
Artikel 2411491,unisex,shoe,180,35,kavat
Artikel 2411491,unisex,shoe,180,36,kavat
Artikel 2411491,unisex,shoe,180,37,kavat
Artikel 2411491,unisex,shoe,180,38,kavat
Artikel 2411491,unisex,shoe,180,39,kavat
Artikel 1241572,unisex,shoe,320,22,kavat
Artikel 1241572,unisex,shoe,320,23,kavat
Artikel 1241572,unisex,shoe,320,24,kavat
Artikel 1241572,unisex,shoe,320,25,kavat
Artikel 1241572,unisex,shoe,320,26,kavat
Artikel 1241572,unisex,shoe,320,27,kavat
Artikel 1241572,unisex,shoe,320,28,kavat
Artikel 1241572,unisex,shoe,320,29,kavat
Artikel 1241572,unisex,shoe,320,30,kavat
Artikel 1241572,unisex,shoe,320,31,kavat
Artikel 1241572,unisex,shoe,320,32,kavat
Artikel 1241572,unisex,shoe,320,33,kavat
Artikel 1241572,unisex,shoe,320,34,kavat
Artikel 1241572,unisex,shoe,320,35,kavat
Artikel 1241572,unisex,shoe,320,36,kavat
Artikel 1241572,unisex,shoe,320,22,kavat
Artikel 1241572,unisex,shoe,320,23,kavat
Artikel 1241572,unisex,shoe,320,24,kavat
Artikel 1241572,unisex,shoe,320,25,kavat
Artikel 1241572,unisex,shoe,320,26,kavat
Artikel 1241572,unisex,shoe,320,27,kavat
Artikel 1241572,unisex,shoe,320,28,kavat
Artikel 1241572,unisex,shoe,320,29,kavat
Artikel 1241572,unisex,shoe,320,30,kavat
Artikel 1241572,unisex,shoe,320,31,kavat
Artikel 1241572,unisex,shoe,320,32,kavat
Artikel 1241572,unisex,shoe,320,33,kavat
Artikel 1241572,unisex,shoe,320,34,kavat
Artikel 1241572,unisex,shoe,320,35,kavat
Artikel 1241572,unisex,shoe,320,36,kavat
Artikel 1241572,unisex,shoe,320,22,kavat
Artikel 1241572,unisex,shoe,320,23,kavat
Artikel 1241572,unisex,shoe,320,24,kavat
Artikel 1241572,unisex,shoe,320,25,kavat
Artikel 1241572,unisex,shoe,320,26,kavat
Artikel 1241572,unisex,shoe,320,27,kavat
Artikel 1241572,unisex,shoe,320,28,kavat
Artikel 1241572,unisex,shoe,320,29,kavat
Artikel 1241572,unisex,shoe,320,30,kavat
Artikel 1241572,unisex,shoe,320,31,kavat
Artikel 1241572,unisex,shoe,320,32,kavat
Artikel 1241572,unisex,shoe,320,33,kavat
Artikel 1241572,unisex,shoe,320,34,kavat
Artikel 1241572,unisex,shoe,320,35,kavat
Artikel 1241572,unisex,shoe,320,36,kavat
OBS!,unisex,shoe,119,22,kavat
OBS!,unisex,shoe,119,23,kavat
OBS!,unisex,shoe,119,24,kavat
OBS!,unisex,shoe,119,25,kavat
OBS!,unisex,shoe,119,26,kavat
OBS!,unisex,shoe,119,27,kavat
OBS!,unisex,shoe,119,28,kavat
OBS!,unisex,shoe,119,29,kavat
OBS!,unisex,shoe,119,30,kavat
OBS!,unisex,shoe,119,31,kavat
OBS!,unisex,shoe,119,32,kavat
OBS!,unisex,shoe,119,33,kavat
OBS!,unisex,shoe,119,34,kavat
OBS!,unisex,shoe,119,35,kavat
OBS!,unisex,shoe,119,36,kavat
Artikel 1241572,unisex,shoe,320,22,kavat
Artikel 1241572,unisex,shoe,320,23,kavat
Artikel 1241572,unisex,shoe,320,24,kavat
Artikel 1241572,unisex,shoe,320,25,kavat
Artikel 1241572,unisex,shoe,320,26,kavat
Artikel 1241572,unisex,shoe,320,27,kavat
Artikel 1241572,unisex,shoe,320,28,kavat
Artikel 1241572,unisex,shoe,320,29,kavat
Artikel 1241572,unisex,shoe,320,30,kavat
Artikel 1241572,unisex,shoe,320,31,kavat
Artikel 1241572,unisex,shoe,320,32,kavat
Artikel 1241572,unisex,shoe,320,33,kavat
Artikel 1241572,unisex,shoe,320,34,kavat
Artikel 1241572,unisex,shoe,320,35,kavat
Artikel 1241572,unisex,shoe,320,36,kavat
Artikel 1241572,unisex,shoe,320,22,kavat
Artikel 1241572,unisex,shoe,320,23,kavat
Artikel 1241572,unisex,shoe,320,24,kavat
Artikel 1241572,unisex,shoe,320,25,kavat
Artikel 1241572,unisex,shoe,320,26,kavat
Artikel 1241572,unisex,shoe,320,27,kavat
Artikel 1241572,unisex,shoe,320,28,kavat
Artikel 1241572,unisex,shoe,320,29,kavat
Artikel 1241572,unisex,shoe,320,30,kavat
Artikel 1241572,unisex,shoe,320,31,kavat
Artikel 1241572,unisex,shoe,320,32,kavat
Artikel 1241572,unisex,shoe,320,33,kavat
Artikel 1241572,unisex,shoe,320,34,kavat
Artikel 1241572,unisex,shoe,320,35,kavat
Artikel 1241572,unisex,shoe,320,36,kavat
Artikel 1241572,unisex,shoe,320,22,kavat
Artikel 1241572,unisex,shoe,320,23,kavat
Artikel 1241572,unisex,shoe,320,24,kavat
Artikel 1241572,unisex,shoe,320,25,kavat
Artikel 1241572,unisex,shoe,320,26,kavat
Artikel 1241572,unisex,shoe,320,27,kavat
Artikel 1241572,unisex,shoe,320,28,kavat
Artikel 1241572,unisex,shoe,320,29,kavat
Artikel 1241572,unisex,shoe,320,30,kavat
Artikel 1241572,unisex,shoe,320,31,kavat
Artikel 1241572,unisex,shoe,320,32,kavat
Artikel 1241572,unisex,shoe,320,33,kavat
Artikel 1241572,unisex,shoe,320,34,kavat
Artikel 1241572,unisex,shoe,320,35,kavat
Artikel 1241572,unisex,shoe,320,36,kavat
Artikel 1611562,unisex,shoe,280,21,kavat
Artikel 1611562,unisex,shoe,280,22,kavat
Artikel 1611562,unisex,shoe,280,23,kavat
Artikel 1611562,unisex,shoe,280,24,kavat
Artikel 1611562,unisex,shoe,280,25,kavat
Artikel 1611562,unisex,shoe,280,26,kavat
Artikel 1611562,unisex,shoe,280,27,kavat
Artikel 1611562,unisex,shoe,280,28,kavat
Artikel 1611562,unisex,shoe,280,29,kavat
Artikel 1611562,unisex,shoe,280,30,kavat
Artikel 1611562,unisex,shoe,280,31,kavat
Artikel 1611562,unisex,shoe,280,32,kavat
Artikel 1611562,unisex,shoe,280,33,kavat
Artikel 1611562,unisex,shoe,280,34,kavat
Artikel 1611562,unisex,shoe,280,35,kavat
Artikel 1611562,unisex,shoe,280,36,kavat
Artikel 1611562,unisex,shoe,280,21,kavat
Artikel 1611562,unisex,shoe,280,22,kavat
