article_no,gender,category,price,new_size,brand
42480472,Junior,byxor,89,98,Me Too
46307945,Flicka,byxor,125,104,Ellos Kids
46307945,Flicka,byxor,125,92,Ellos Kids
40605200,Barn,byxor,100,104,Mickey Mouse
40605200,Barn,byxor,100,116,Mickey Mouse
40605200,Barn,byxor,100,128,Mickey Mouse
40605200,Barn,byxor,100,98,Mickey Mouse
35983263,Barn - Unisex,byxor,179,62,mi&u design
35983263,Barn - Unisex,byxor,179,68,mi&u design
35983263,Barn - Unisex,byxor,179,74,mi&u design
35983263,Barn - Unisex,byxor,179,80,mi&u design
39569463,Barn - Unisex,byxor,259,68,Small Rags
42369479,Junior,byxor,84,104,Me Too
42369479,Junior,byxor,84,110,Me Too
42369479,Junior,byxor,84,80,Me Too
42369479,Junior,byxor,84,86,Me Too
42369479,Junior,byxor,84,92,Me Too
42369479,Junior,byxor,84,98,Me Too
46545393,Pojke,byxor,104,134/140,Ellos Kids
46545393,Pojke,byxor,104,146/152,Ellos Kids
46545393,Pojke,byxor,104,158/164,Ellos Kids
46611287,Pojke,byxor,90,122/128,Ellos Kids
46611287,Pojke,byxor,90,134/140,Ellos Kids
32591855,Junior,byxor,149,26,DC Shoes
32591855,Junior,byxor,149,27,DC Shoes
32591855,Junior,byxor,149,28,DC Shoes
32591855,Junior,byxor,149,29,DC Shoes
32591855,Junior,byxor,149,30,DC Shoes
42476691,Barn,byxor,101,104,Me Too
42476691,Barn,byxor,101,110,Me Too
42476691,Barn,byxor,101,80,Me Too
42476691,Barn,byxor,101,86,Me Too
42476691,Barn,byxor,101,92,Me Too
42476691,Barn,byxor,101,98,Me Too
32591941,Junior,byxor,149,26,DC Shoes
32591941,Junior,byxor,149,27,DC Shoes
32591941,Junior,byxor,149,28,DC Shoes
32591941,Junior,byxor,149,29,DC Shoes
32591941,Junior,byxor,149,30,DC Shoes
46350405,Pojke,byxor,199,134,Ellos Kids
46350405,Pojke,byxor,199,140,Ellos Kids
46350405,Pojke,byxor,199,146,Ellos Kids
46350405,Pojke,byxor,199,152,Ellos Kids
46350405,Pojke,byxor,199,158,Ellos Kids
46350405,Pojke,byxor,199,164,Ellos Kids
47224099,Flicka,byxor,179,104,Ellos Kids
47224099,Flicka,byxor,179,110,Ellos Kids
47224099,Flicka,byxor,179,116,Ellos Kids
47224099,Flicka,byxor,179,122,Ellos Kids
47224099,Flicka,byxor,179,128,Ellos Kids
47224099,Flicka,byxor,179,92,Ellos Kids
47224099,Flicka,byxor,179,98,Ellos Kids
44202347,Barn,byxor,101,50,Me Too
44202347,Barn,byxor,101,56,Me Too
44202347,Barn,byxor,101,62,Me Too
44202347,Barn,byxor,101,68,Me Too
44202347,Barn,byxor,101,74,Me Too
44130547,Junior,byxor,110,104,Me Too
44130547,Junior,byxor,110,110,Me Too
44130547,Junior,byxor,110,80,Me Too
44130547,Junior,byxor,110,86,Me Too
44130547,Junior,byxor,110,92,Me Too
44130547,Junior,byxor,110,98,Me Too
32585568,Junior,byxor,149,26,DC Shoes
32585568,Junior,byxor,149,27,DC Shoes
32585568,Junior,byxor,149,28,DC Shoes
32585568,Junior,byxor,149,29,DC Shoes
32585568,Junior,byxor,149,30,DC Shoes
46350164,Flicka,byxor,100,134,Ellos Kids
46350164,Flicka,byxor,100,140,Ellos Kids
46350164,Flicka,byxor,100,146,Ellos Kids
46350164,Flicka,byxor,100,152,Ellos Kids
46350164,Flicka,byxor,100,158,Ellos Kids
46350164,Flicka,byxor,100,164,Ellos Kids
47377319,Barn,byxor,79,62,Ellos Kids
47377319,Barn,byxor,79,68,Ellos Kids
47377319,Barn,byxor,79,74,Ellos Kids
47377319,Barn,byxor,79,80,Ellos Kids
47377319,Barn,byxor,79,86,Ellos Kids
43901234,Barn - Unisex,byxor,319,110/5Y,Hummel Fashion
43901234,Barn - Unisex,byxor,319,122/7Y,Hummel Fashion
43901234,Barn - Unisex,byxor,319,128/8Y,Hummel Fashion
43901234,Barn - Unisex,byxor,319,134/9Y,Hummel Fashion
43901234,Barn - Unisex,byxor,319,92/2Y,Hummel Fashion
43901234,Barn - Unisex,byxor,319,98/3Y,Hummel Fashion
46554389,Pojke,byxor,199,134,Ellos Kids
46554389,Pojke,byxor,199,140,Ellos Kids
46554389,Pojke,byxor,199,146,Ellos Kids
46554389,Pojke,byxor,199,152,Ellos Kids
46554389,Pojke,byxor,199,158,Ellos Kids
46554389,Pojke,byxor,199,164,Ellos Kids
42480589,Barn,byxor,59,50,Me Too
42480589,Barn,byxor,59,56,Me Too
42480589,Barn,byxor,59,62,Me Too
42480589,Barn,byxor,59,68,Me Too
42480589,Barn,byxor,59,74,Me Too
42480436,Barn,byxor,59,104,Me Too
42480436,Barn,byxor,59,80,Me Too
42480436,Barn,byxor,59,86,Me Too
42480436,Barn,byxor,59,92,Me Too
42480436,Barn,byxor,59,98,Me Too
42289864,Barn,byxor,84,50,Me Too
42289864,Barn,byxor,84,56,Me Too
42289864,Barn,byxor,84,62,Me Too
42289864,Barn,byxor,84,68,Me Too
42289864,Barn,byxor,84,74,Me Too
42476684,Barn,byxor,110,104,Me Too
42476684,Barn,byxor,110,80,Me Too
42476684,Barn,byxor,110,86,Me Too
42476684,Barn,byxor,110,92,Me Too
42476684,Barn,byxor,110,98,Me Too
46308562,Flicka,byxor,199,134,Ellos Kids
46308562,Flicka,byxor,199,140,Ellos Kids
46308562,Flicka,byxor,199,146,Ellos Kids
46308562,Flicka,byxor,199,152,Ellos Kids
46308562,Flicka,byxor,199,158,Ellos Kids
46308562,Flicka,byxor,199,164,Ellos Kids
46350547,Barn,byxor,199,62,Ellos Kids
46350547,Barn,byxor,199,68,Ellos Kids
44135972,Barn,byxor,110,50,Me Too
44135972,Barn,byxor,110,56,Me Too
44135972,Barn,byxor,110,62,Me Too
44135972,Barn,byxor,110,68,Me Too
44135972,Barn,byxor,110,74,Me Too
46308810,Flicka,byxor,249,134,Ellos Kids
46308810,Flicka,byxor,249,140,Ellos Kids
46308810,Flicka,byxor,249,146,Ellos Kids
46308810,Flicka,byxor,249,152,Ellos Kids
46308810,Flicka,byxor,249,158,Ellos Kids
46308810,Flicka,byxor,249,164,Ellos Kids
46350404,Pojke,byxor,179,122,Ellos Kids
46350404,Pojke,byxor,179,128,Ellos Kids
44210059,Barn,byxor,84,50,Me Too
44210059,Barn,byxor,84,56,Me Too
44210059,Barn,byxor,84,62,Me Too
44210059,Barn,byxor,84,68,Me Too
44210059,Barn,byxor,84,74,Me Too
46896501,Flicka,byxor,59,134/140,Ellos Kids
46896501,Flicka,byxor,59,146/152,Ellos Kids
46896501,Flicka,byxor,59,158/164,Ellos Kids
46611274,Pojke,byxor,179,134,Ellos Kids
46611274,Pojke,byxor,179,140,Ellos Kids
46611274,Pojke,byxor,179,146,Ellos Kids
46611274,Pojke,byxor,179,152,Ellos Kids
46611274,Pojke,byxor,179,158,Ellos Kids
46611274,Pojke,byxor,179,164,Ellos Kids
46349996,Barn,byxor,129,74,Ellos Kids
46350857,Barn,byxor,99,62,Ellos Kids
46350857,Barn,byxor,99,68,Ellos Kids
46350857,Barn,byxor,99,74,Ellos Kids
46350857,Barn,byxor,99,80,Ellos Kids
46350857,Barn,byxor,99,86,Ellos Kids
46350857,Barn,byxor,99,62,Ellos Kids
46350857,Barn,byxor,99,68,Ellos Kids
46350857,Barn,byxor,99,74,Ellos Kids
46350857,Barn,byxor,99,80,Ellos Kids
46350857,Barn,byxor,99,86,Ellos Kids
46554389,Pojke,byxor,199,134,Ellos Kids
46554389,Pojke,byxor,199,140,Ellos Kids
46554389,Pojke,byxor,199,146,Ellos Kids
46554389,Pojke,byxor,199,152,Ellos Kids
46554389,Pojke,byxor,199,158,Ellos Kids
46554389,Pojke,byxor,199,164,Ellos Kids
40604180,Barn,byxor,199,104,Star Wars
40604180,Barn,byxor,199,116,Star Wars
40604180,Barn,byxor,199,128,Star Wars
40604180,Barn,byxor,199,140,Star Wars
32585568,Junior,byxor,149,26,DC Shoes
32585568,Junior,byxor,149,27,DC Shoes
32585568,Junior,byxor,149,28,DC Shoes
32585568,Junior,byxor,149,29,DC Shoes
32585568,Junior,byxor,149,30,DC Shoes
46307946,Flicka,byxor,179,134,Ellos Kids
46307946,Flicka,byxor,179,140,Ellos Kids
46307946,Flicka,byxor,179,146,Ellos Kids
46307946,Flicka,byxor,179,152,Ellos Kids
46307946,Flicka,byxor,179,158,Ellos Kids
46307946,Flicka,byxor,179,164,Ellos Kids
44130562,Junior,byxor,161,104,Me Too
44130562,Junior,byxor,161,110,Me Too
44130562,Junior,byxor,161,80,Me Too
44130562,Junior,byxor,161,86,Me Too
44130562,Junior,byxor,161,92,Me Too
44130562,Junior,byxor,161,98,Me Too
47544004,Barn,byxor,99,62,Ellos Kids
47544004,Barn,byxor,99,68,Ellos Kids
47544004,Barn,byxor,99,74,Ellos Kids
47544004,Barn,byxor,99,80,Ellos Kids
47544004,Barn,byxor,99,86,Ellos Kids
46350535,Pojke,byxor,249,134,Ellos Kids
46350535,Pojke,byxor,249,140,Ellos Kids
46350535,Pojke,byxor,249,152,Ellos Kids
46350535,Pojke,byxor,249,158,Ellos Kids
46350535,Pojke,byxor,249,164,Ellos Kids
46350845,Pojke,byxor,129,134/140,Ellos Kids
46350845,Pojke,byxor,129,146/152,Ellos Kids
46350845,Pojke,byxor,129,158/164,Ellos Kids
47377322,Flicka,byxor,107,104,Ellos Kids
47377322,Flicka,byxor,107,110,Ellos Kids
47377322,Flicka,byxor,107,116,Ellos Kids
47377322,Flicka,byxor,107,122,Ellos Kids
47377322,Flicka,byxor,107,128,Ellos Kids
47377322,Flicka,byxor,107,92,Ellos Kids
47377322,Flicka,byxor,107,98,Ellos Kids
44210066,Barn,byxor,84,50,Me Too
44210066,Barn,byxor,84,56,Me Too
44210066,Barn,byxor,84,62,Me Too
44210066,Barn,byxor,84,68,Me Too
44210066,Barn,byxor,84,74,Me Too
46309250,Pojke,byxor,249,134,Ellos Kids
46309250,Pojke,byxor,249,140,Ellos Kids
46309250,Pojke,byxor,249,146,Ellos Kids
46309250,Pojke,byxor,249,152,Ellos Kids
46309250,Pojke,byxor,249,158,Ellos Kids
46309250,Pojke,byxor,249,164,Ellos Kids
47377322,Flicka,byxor,107,104,Ellos Kids
47377322,Flicka,byxor,107,110,Ellos Kids
47377322,Flicka,byxor,107,116,Ellos Kids
47377322,Flicka,byxor,107,122,Ellos Kids
47377322,Flicka,byxor,107,128,Ellos Kids
47377322,Flicka,byxor,107,92,Ellos Kids
47377322,Flicka,byxor,107,98,Ellos Kids
46309255,Pojke,byxor,249,134,Ellos Kids
46309255,Pojke,byxor,249,140,Ellos Kids
46309255,Pojke,byxor,249,146,Ellos Kids
46309255,Pojke,byxor,249,152,Ellos Kids
46309255,Pojke,byxor,249,158,Ellos Kids
46309255,Pojke,byxor,249,164,Ellos Kids
46350857,Barn,byxor,99,62,Ellos Kids
46350857,Barn,byxor,99,68,Ellos Kids
46350857,Barn,byxor,99,74,Ellos Kids
46350857,Barn,byxor,99,80,Ellos Kids
46350857,Barn,byxor,99,86,Ellos Kids
39569430,Pojke,byxor,129,62,Walking
39569430,Pojke,byxor,129,68,Walking
39569430,Pojke,byxor,129,74,Walking
39569430,Pojke,byxor,129,80,Walking
39569430,Pojke,byxor,129,86,Walking
40636181,Barn,byxor,114,104,Frozen
40636181,Barn,byxor,114,110,Frozen
40636181,Barn,byxor,114,116,Frozen
40636181,Barn,byxor,114,128,Frozen
46144889,Pojke,byxor,97,104,Ellos Kids
46144889,Pojke,byxor,97,110,Ellos Kids
