article_no,gender,category,price,size,brand
60400275,unisex,"Underkläder & Nattplagg
(292)",40,40-42,polarnopyret
60404258,unisex,"Underkläder & Nattplagg
(292)",50,146-152,polarnopyret
60400617,unisex,"Underkläder & Nattplagg
(292)",40,122-128,polarnopyret
60404253,unisex,"Underkläder & Nattplagg
(292)",40,122-128,polarnopyret
60400270,unisex,"Underkläder & Nattplagg
(292)",40,28-30,polarnopyret
60384795,unisex,"Underkläder & Nattplagg
(292)",149,22-24,polarnopyret
60404053,unisex,"Underkläder & Nattplagg
(292)",24,16-18,polarnopyret
60404158,unisex,"Underkläder & Nattplagg
(292)",150,110-116,polarnopyret
60404271,unisex,"Underkläder & Nattplagg
(292)",40,146-152,polarnopyret
60400627,unisex,"Underkläder & Nattplagg
(292)",174,146-152,polarnopyret
60404249,unisex,"Underkläder & Nattplagg
(292)",124,98-104,polarnopyret
60404163,unisex,"Underkläder & Nattplagg
(292)",124,110-116,polarnopyret
60381260,unisex,"Underkläder & Nattplagg
(292)",99,22-24,polarnopyret
60404086,unisex,"Underkläder & Nattplagg
(292)",74,31-33,polarnopyret
60381241,unisex,"Underkläder & Nattplagg
(292)",99,86-92,polarnopyret
60400624,unisex,"Underkläder & Nattplagg
(292)",50,110-116,polarnopyret
60404262,unisex,"Underkläder & Nattplagg
(292)",50,110-116,polarnopyret
60400635,unisex,"Underkläder & Nattplagg
(292)",150,98-104,polarnopyret
60400616,unisex,"Underkläder & Nattplagg
(292)",40,146-152,polarnopyret
60400611,unisex,"Underkläder & Nattplagg
(292)",50,122-128,polarnopyret
60404064,unisex,"Underkläder & Nattplagg
(292)",50,28-30,polarnopyret
60404161,unisex,"Underkläder & Nattplagg
(292)",150,110-116,polarnopyret
60392495,unisex,"Underkläder & Nattplagg
(292)",299,146-152,polarnopyret
60400633,unisex,"Underkläder & Nattplagg
(292)",150,98-104,polarnopyret
60404263,unisex,"Underkläder & Nattplagg
(292)",50,146-152,polarnopyret
60290583,unisex,"Underkläder & Nattplagg
(292)",99,110-116,polarnopyret
60290599,unisex,"Underkläder & Nattplagg
(292)",79,110-116,polarnopyret
60290586,unisex,"Underkläder & Nattplagg
(292)",99,110-116,polarnopyret
60290612,unisex,"Underkläder & Nattplagg
(292)",79,146-152,polarnopyret
60381233,unisex,"Underkläder & Nattplagg
(292)",50,40-42,polarnopyret
60290613,unisex,"Underkläder & Nattplagg
(292)",79,110-116,polarnopyret
60290282,unisex,"Underkläder & Nattplagg
(292)",79,13-15,polarnopyret
60290279,unisex,"Underkläder & Nattplagg
(292)",99,22-24,polarnopyret
60290574,unisex,"Underkläder & Nattplagg
(292)",79,62-68,polarnopyret
60290278,unisex,"Underkläder & Nattplagg
(292)",79,13-15,polarnopyret
60290273,unisex,"Underkläder & Nattplagg
(292)",99,22-24,polarnopyret
60290587,unisex,"Underkläder & Nattplagg
(292)",99,146-152,polarnopyret
60381489,unisex,"Underkläder & Nattplagg
(292)",149,34-36,polarnopyret
60290623,unisex,"Underkläder & Nattplagg
(292)",279,98-104,polarnopyret
60290282,unisex,"Underkläder & Nattplagg
(292)",79,13-15,polarnopyret
60290280,unisex,"Underkläder & Nattplagg
(292)",99,22-24,polarnopyret
60290623,unisex,"Underkläder & Nattplagg
(292)",279,98-104,polarnopyret
60290289,unisex,"Underkläder & Nattplagg
(292)",99,62-68,polarnopyret
60290632,unisex,"Underkläder & Nattplagg
(292)",249,146-152,polarnopyret
60290618,unisex,"Underkläder & Nattplagg
(292)",79,146-152,polarnopyret
60290620,unisex,"Underkläder & Nattplagg
(292)",279,62-68,polarnopyret
60290627,unisex,"Underkläder & Nattplagg
(292)",299,146-152,polarnopyret
60290292,unisex,"Underkläder & Nattplagg
(292)",129,146-152,polarnopyret
60290289,unisex,"Underkläder & Nattplagg
(292)",99,62-68,polarnopyret
60290628,unisex,"Underkläder & Nattplagg
(292)",249,110-116,polarnopyret
60290626,unisex,"Underkläder & Nattplagg
(292)",299,110-116,polarnopyret
60290570,unisex,"Underkläder & Nattplagg
(292)",99,62-68,polarnopyret
60290627,unisex,"Underkläder & Nattplagg
(292)",299,146-152,polarnopyret
60290291,unisex,"Underkläder & Nattplagg
(292)",129,110-116,polarnopyret
60408639,unisex,"T-shirts & Linnen
(111)",50,80,polarnopyret
60408646,unisex,"T-shirts & Linnen
(111)",100,80,polarnopyret
60408654,unisex,"T-shirts & Linnen
(111)",150,116,polarnopyret
60404002,unisex,"T-shirts & Linnen
(111)",124,122-128,polarnopyret
60404140,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60408524,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60408642,unisex,"T-shirts & Linnen
(111)",124,80,polarnopyret
60408471,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60408638,unisex,"T-shirts & Linnen
(111)",150,152,polarnopyret
60403725,unisex,"T-shirts & Linnen
(111)",74,80,polarnopyret
60408673,unisex,"T-shirts & Linnen
(111)",150,146-152,polarnopyret
60408465,unisex,"T-shirts & Linnen
(111)",64,146-152,polarnopyret
60408657,unisex,"T-shirts & Linnen
(111)",124,116,polarnopyret
60408658,unisex,"T-shirts & Linnen
(111)",124,146-152,polarnopyret
60408482,unisex,"T-shirts & Linnen
(111)",124,146-152,polarnopyret
60408649,unisex,"T-shirts & Linnen
(111)",74,80,polarnopyret
